title,company,location,date,url,department,workplace_type,description,requirements
QA Automation Engineer בחברת Sport-Tech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/148959/,QA & Automation,Hybrid,"החברה פיתחה אפליקציית תוצאות ספורט ו-Data מובילה, בעלת טכנולוגיית התראות מהירה במיוחד. לאפליקציה יש כבר יותר מ-110 מיליון הורדות ברחבי העולם ומטרתה לשפר את חווית הספורט ולספק למשתמשים מידע מהיר, מקיף ואמין. בנוסף, האפליקציה כוללת מסך אישי, לוח תוצאות מותאם אישית, לפי העדפותיהם של כל משתמש ומשתמשת, כל אחד מהם ואירועי הספורט שהם חלק בלתי נפרד מחייו. החברה ממוקמת בתל אביב- קו רכבת+ רכבת קלה, משלבת מודל עבודה היברידי ומונה 200 עובדים גלובלית, 130 מתוכם בארץ. מהות התפקיד: חלק מצוות המונה 6 מפתחי אוטומציה (3 בארץ ו- 3 בחו""ל), כפיפות לראש צוות שיושב בארץ פיתוח תשתיות וטסטים ב-Python.",- 3 שנות ניסיון בפיתוח אוטומציה - ניסיון בפיתוח ב-Python - ניסיון ב-API Test
QA Automation Engineer בחברה ישראלית שעוסקת במערכות לבקרת השקיה,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/148933/,QA & Automation,Hybrid,"החברה נחשבת לאחת החברות הטובות והמובילות בעולם בתחום פתרונות ההשקיה החכמה, בהתבסס על טכנולוגיית IoT, ובעלת פוטנציאל גדול להמשיך ולהרחב בעיקר במדינות שהמים הופכים למשאב שנגמר במהירות. החברה ממוקמת באזור הדרון, משלבת מודל עבודה היברידי ומונה 120 עובדים גלובלית, מחציתם בארץ. מהות התפקיד: חלק מצוות ה-QA ואוטומציה, דיווח לראש צוות QA. התפקיד כולל בדיקות ידניות ואוטומציה (חלוקה שווה) על מערכות Real Time Embedded, בדיקות פונקציונאליות ולא פונקציונאליות, בדיקות עומסים, ביצועים וכדומה. כולל כתיבת SQL וסקריפטים ב-Python, JavaScript ו-Webdriver.io.",- שנתיים ניסיון כ-QA - ניסיון עם אוטומציה - ניסיון עם מערכות Embedded/Real Time - ניסיון בבדיקות פונקציונאליות
Manual QA בחברת סטארט-אפ בתחום ה-Digital Health,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-positions/148896/,QA & Automation,onsite,"החברה מציעה פתרון שפונה ל-75% מאוכלוסיית ארצות הברית שמרכיבים משקפיים, וזקוקים גם למכשיר שמיעה. הם פיתחו משקפיי ראייה ייחודיים שכוללים מכשיר שמיעה שמוטמע במסגרת בצורה אלגנטית. המשקפיים מיועדות לאנשים הסובלים מאובדן שמיעה קל עד בינוני. החברה ממוקמת בתל אביב ומונה 35 עובדים. עבודה מהמשרדים. מהות התפקיד: בדיקות חומרה ותכנה Consumer Electronics ל-Mobile, סביבת Windows כחלק מצוות.",- 5 שנות ניסיון בבדיקות ידניות - ניסיון עם חומרה
Senior QA Engineer בחברת סטארט-אפ בתחום ה-Big Data,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-positions/148826/,QA & Automation,Hybrid,"החברה מפתחת טכנולוגיות מבוססת על יכולות AI המתחברת בפשטות ומהירות לארגונים המנהלים כמויות עצומות של מידע רגיש, מוסיפה שכבת הגנה בזמן אמת המאפשרת מעבר מהתראה לפעולה ומונעת דליפה של מידע באופן אוטומטי. החברה ממוקמת בתל אביב, משלבת מודל עבודה היברידי ומונה 400 עובדים גלובלית, כמחציתם בארץ. מהות התפקיד: חלק מצוות, בדיקות ידניות למוצר Web, שילוב של מעט אוטומציה ב-TypeScript, בדיקות Server-Client בדגש על בדיקות Frontend ו-UI, עבודה עם SQL, Data Testing, Playwright, סביבת Linux, AWS.",- 3 שנות ניסיון כ-QA Engineer - ניסיון בפיתוח WEB - ניסיון בפיתוח UI/Frontend - ניסיון בפיתוח SQL
Senior QA Engineer בחברת סטארט-אפ בתחום ה-Big Data,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-positions/148824/,QA & Automation,Hybrid,"החברה מפתחת טכנולוגיות מבוססת על יכולות AI המתחברת בפשטות ומהירות לארגונים המנהלים כמויות עצומות של מידע רגיש, מוסיפה שכבת הגנה בזמן אמת המאפשרת מעבר מהתראה לפעולה ומונעת דליפה של מידע באופן אוטומטי. החברה ממוקמת בתל אביב, משלבת מודל עבודה היברידי ומונה 400 עובדים גלובלית, כמחציתם בארץ. מהות התפקיד: בדיקות Backend ידניות למוצר Cloud ובנייה מאפס של תשתיות אוטומציה ב-Python כך שהצפי תוך חצי שנה- שנה לעבור לאוטומציה מלאה. עבודה כחלק מצוות דיווח למנהל QA.",- 4 שנות ניסיון באוטומציה Backend - ניסיון בפיתוח ב-Python - ניסיון בפיתוח עם Cloud - ניסיון בפיתוח SQL
Quality Assurance Test Engineer בחברת סטארט-אפ,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/148711/,QA & Automation,Hybrid,"החברה מפתחת פלטפורמה להנפקת דיגיטלית וניהול של ניירות ערך על בסיס טכנולוגית Blockchain. הטכנולוגיה מנגישה לארגונים אלטרנטיבה לבורסה ומאפשרת לגייס הון ולבצע פעולות פיננסיות כגון הנפקת מניות, חלוקת דיבידנדים ועוד בצורה נזילה, גמישה ומהירה יותר. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 160 עובדים גלובלית, מתוכם 10 בארץ. מהות התפקיד: בדיקות ידניות למוצר Web לצד ה-Client/Server באופן שווה, בשילוב אוטומציה ב-Java עם Selenium (באחוזים משתנים).",- 4 שנות ניסיון באוטומציה - 4 שנות ניסיון בבדיקות ידניות - ניסיון בפיתוח ב-Java - ניסיון בפיתוח ב-Selenium
Frontend QA Automation Engineer בחברה בתעשיית ה-Fintech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/148610/,QA & Automation,Hybrid,"החברה הינה חלוצה עולמית בתחום המסחר החברתי ושימוש בחוכמת ההמונים להנגשת מידע פיננסי. המוצרים שלהם מאפשרים מסחר והשקעות עם דגש על אלמנטים חברתיים על ידי פיתוח טכנולוגיות חדשות מבוססות Blockchain ו-Machine Learning. החברה ממוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה 1500 עובדים גלובאלית, מתוכם 900 בארץ. מהות התפקיד: שילוב של בדיקות ידניות ואוטומציה ל-Frontend ב-C# עם דגש על ידני בערך 60%. עבודה עם Selenium, Postman בסביבת Web. הצוות עובד יד ביד עם הפיתוח, משלב ה-Design עד ל-Production.",- 5 שנות ניסיון בבדיקות QA ואוטומציה - ניסיון בפיתוח ב-C#/Java - ניסיון בבדיקות Frontend
Software QA Engineer בחברת סטארט-אפ בתחום ה-AI,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-positions/148571/,QA & Automation,Hybrid,"החברה פיתחה מערכת המאפשרת לארגונים לאסוף מידע על נכסים פיזיים ולייצר עותקים דיגיטליים של הנכס הפיזי. התוצרים הם מודלים תלת-ממדיים של נכסים כמו מגדלים סלולריים, מנופים ומבנים. באמצעות בינה מלאכותית וניתוח מידע חזותי ניתן להפיק מהעותקים הדיגיטליים תובנות עסקיות ותפעוליות. החברה ממוקמת באזור השרון, משלבת מודל עבודה היברידי ומונה 60 עובדים גלובלית, 40 מתוכם בארץ. מהות התפקיד: הצטרפות לצוות קיים של בודקים תחת ראש צוות. בדיקות ידניות בלבד למערכת Web + Mobile מורכבות לצד ה-Client/Server.",- 5 שנות ניסיון בבדיקות ידניות - ניסיון בפיתוח Web
QA Automation Engineer בחברת סטארט-אפ,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-positions/148362/,QA & Automation,Remote,"החברה הישראלית מספקת לארגונים גישה לנתונים בזמן אמת- בכל מקום ובכל זמן באמצעות פתרונות אחסון ה-All-flash שלה. מספקים מוצר כולל, המכיל גם את החומרה וכן שירות ותמיכה ללקוחות. החברה ממוקמת באזור הצפון, מונה 150 עובדים ומשלבת מודל עבודה היברידי של שלושה ימי עבודה מהבית. מהות התפקיד: חלק מצוות. שילוב של ידני ואוטומציה 50/50, ביצוע בדיקות תוכנה למערכת מורכבת, כתיבה ממש של Python OO, לא רק סקריפטים. סביבת Linux ו-Cloud.",- 5 שנות ניסיון בבדיקות ואוטומציה - ניסיון בפיתוח ב-Python - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם Cloud
QA Engineer and Architect בחברת סטארט-אפ בתחום הוירטואליזציה,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/148997/,QA & Automation,Hybrid,"החברה מפתחת את פלטפורמת ניהול הנתונים המקיפה ביותר בעולם. בעצם בונים Data Base מבוסס Cloud. החברה ממוקמת באזור הצפון- קו רכבת, משלבת מודל עבודה היברידי ומונה 60 עובדים. מהות התפקיד: חלק מצוות בהקמה בתחום ה-Quality בחברה, כפיפות למנהל הפיתוח. רוב הבדיקות נעשות בענן- AWS, GCP, Azure, כולל 50% פיתוח אוטומציה ב-Python ו-50% בדיקות ידניות.",- 5 שנות ניסיון בבדיקות ידניות - שנתיים ניסיון בפיתוח אוטומציה - ניסיון בפיתוח ב-Python - ניסיון בפיתוח מעל Linux
QA Engineer בחברת הייטק בתחום שיפור איכות החשמל,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-positions/148953/,QA & Automation,onsite,"החברה מייצרת שני קווי מוצרים עיקריים- האחד לייעול צריכת החשמל והשני לניהול רשת החשמל. החברה עוסקת ביישום ניתוח איכות החשמל וטכנולוגיות לשיפור מקדם ההספק, כמו גם בפתרונות לשיפור איכות החשמל עבור ענפי התעשייה, המסחר והשירות ברחבי העולם. החברה ממוקמת באזור הצפון- קו רכבת (מספקת הסעות קבועות מהרכבת) ומונה 250 עובדים גלובלית, 60 מתוכם בארץ. עבודה מהמשרדים. מהות התפקיד: בדיקות חומרה תוכנה כחלק מצוות, כפיפות לראש צוות.",- 3 שנות ניסיון בבדיקות מולטי
QA Automation Engineer בחברת סטארט-אפ בתחום ה-Storage,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/128176/,QA & Automation,Hybrid,"החברה מפתחת פלטפורמת Data עבור בינה מלאכותית. פיתחו את פלטפורמת האחסון הראשונה שמבוססת כולה על טהרת הפלאש- הטכנולוגיה ששולטת למעשה בכל אחסון הנתונים לשוק הפרטי ומייתרת את הדיסק הקשיח. הייחודיות של המוצר היא שבאמצעות אלגוריתמים של דחיסת מידע מצליחים להוריד עלויות ללקוחות ומאפשר לארגונים להבין את כל ה-Data כדי לייצר ערך חדש. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 700 עובדים גלובלית, מתוכם 300 בארץ. מהות התפקיד: פיתוח אוטומציה ב-Python, עבודה עם פרוטוקולי תקשורת מעל Linux.",- 4 שנות ניסיון בפיתוח אוטומציה ב-Python - ניסיון בפיתוח מעל Linux - ניסיון עם פרוטוקולי תקשורת
QA Engineer בחברת תוכנה בעולם הפרסום הדיגיטלי,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-positions/149013/,QA & Automation,Hybrid,"החברה מפתחת מוצר SaaS שהוא פלטפורמת Web לניהול קמפיינים ותוכן שיווקי. הם עוזרים למותגים גדולים ולסוכנויות לנהל את הקמפיינים שלהם בצורה היעילה ביותר. הפלטפורמה מאפשרת  לבנות ולהריץ קמפיינים מורכבים ומותאמים אישית בכל הערוצים. החברה ממוקמת באזור הצפון- קו רכבת, משלבת מודל עבודה היברידי ומונה 130 עובדים גלובלית, 35 מתוכם בארץ. מהות התפקיד: חלק מצוות בכפיפות למנהל ה-QA בחברה. בדיקות ידניות למערכת Web ואוטומציה (50%-50%). כותבים ב-Playwright.",- 3 שנות ניסיון בבדיקות - ניסיון בפיתוח אוטומציה - יוצא/ת יחידה טכנולוגית - ניסיון בפיתוח ב-++Python/Java/C
Software Development Engineer In Test בחברת סטארט-אפ בתחום ה-Digital Accessibility,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/148545/,QA & Automation,Hybrid,"החברה מפתחת טכנולוגיה פורצת דרך, מבוססת AI & Machine Learning, המאפשרת לצוותי הפיתוח להטמיע נגישות באתרי האינטרנט וה-Mobile החל משלבי הפיתוח המוקדמים במטרה ליצור קוד נגיש ולתת מענה אמיתי למשתמשי הקצה הזקוקים לכך. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 100 עובדים. מהות התפקיד: פיתוח תשתיות אוטומציה כחלק מצוות גלובלי בכפיפות לראש צוות SDK. אחראים על הרחבות ל-Frameworks, מרחיבים את היכולות לעבוד עם המנוע, בהתאם לטסטים. עבודה על מערכות SDK, חיבור קומפננטות, עבודה עם API, פיתוח תשתיתי בעיקר ב-JavaScript ל-SDK.",- 5 שנות ניסיון בפיתוח אוטומציה - ניסיון בעבודה על תשתיות - ניסיון בפיתוח ב-JavaScript/TypeScript - ניסיון בפיתוח עם CLOUD
Automation Engineer בחברת Cyber,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/148511/,QA & Automation,Hybrid,"החברה מפתחת פלטפורמת SaaS מורכבת וחלוצה בתחומה אשר מעבירה תקשורת ואבטחת מידע על הענן. מדובר בפתרון תקשורת ארגונית מלא, שנותן מענה מקיף לצרכי הארגון, וסוגר את הפער בין הצרכים של העסקים הדיגיטליים לבין הרשתות היקרות, האיטיות והבלתי גמישות של חברות התקשורת. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 900 עובדים גלובלית. מהות התפקיד: הצטרפות לצוות קיים, כתיבת טסטים ופיתוח תשתיות ב-Java וכן שילוב של בדיקות ידניות ל-Backend (כ-20%), עבודה עם פרוטוקולי תקשורת, טראפיק, כולל פן של Security ומקרים של בחינת אותנטיזציה של יוזרים.",- 6 שנות ניסיון באוטומציה בכל שפה - ניסיון בעבודת Networking - ניסיון בעבודה עם פרוטוקולי תקשורת - ניסיון בעבודה מעל Linux
QA Engineer בחברת סטארט-אפ בתחום הסייבר ההתקפי,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-positions/148421/,QA & Automation,Hybrid,"החברה מציעה ללקוחותיה מערכת סייבר רחבה בה יכולים הלקוחות לראות בדיוק כמה מטרות נחדרו על ידי הפריצות שלהם ואיזה מידע הושג- מחשבים, ניידים וחשבונות ענן ובעיקר על מערכות Windows. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 150 עובדים. מהות התפקיד: הצטרפות לצוות קיים. בדיקות ידניות כ-60% בדגש ל-Backend למוצר On Prem מעל Linux וכן כתיבת סקריפטים ב-Python, עבודה עם כלי CI, Docker, MongoDB ו-Jira.",- 5 שנות ניסיון בבדיקות ידניות ל-Server - ניסיון בפיתוח ב-Python - ניסיון בפיתוח מעל Linux
QA Automation Engineer בחברת סטארט-אפ בתחום ה-Automotive,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/148409/,QA & Automation,Remote,"החברה מפתחת מערכת בענן לזיהוי תקלות תוכנה וביצוע עדכון תוכנה ברכבים אוטונומיים ותיקונן ב-Real Time. מוצר החברה מאפשר ניטור מרחוק של באגים במחשבים ברכב האוטונומי, עדכון תוכנה ותיקונם במצב אמת להתאוששות מתקלות דרך ה-Cloud. החברה ממוקמת בתל אביב, משלבת מודל עבודה היברידי של 3 ימי עבודה מהבית ומונה 85 עובדים גלובלית, 53 מתוכם בארץ. מהות התפקיד: חלק מצוות המונה כ-6 מפתחי אוטומציה, כפיפות לראש צוות. כותבים בעיקר ב-C ומעט Python.",- 3 שנות ניסיון בפיתוח אוטומציה - ניסיון בפיתוח ב-++C/C - ניסיון בפיתוח Embedded
QA Automation בחברה בתחם הפינטק,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/148695/,QA & Automation,Remote,"חברת הייטק בתחום ה FINTECH אשר מפתחת מאפס פלטפורמה מבוססת ענן, שמכילה בתוכה תשתיות טכנולוגיות ומערכות ניהול מורכבות שיאפשרו לעצב פתרונות פיננסיים חדשניים עבור לקוחות הקצה. הפלטפורמה תאפשר לחברות לפרוס בלחיצת כפתור תהליכים פיננסיים אוטומטיים ותאפשר חיסכון בעלויות משמעותיות, בזמן ובמשאבים. לחברה גב כלכלי חזק ויציב ומשקיעים קבועים מלווים אותה מתחילת דרכה. ממוקמים בתל אביב (ליד קו רכבת), עובדים במודל היברידי של שלושה ימים מהבית. מונים כיום כ-100 עובדים ונמצאים בצמיחה אדירה. במסגרת התפקיד- התפקיד כולל אחריות על תכנון וביצוע בדיקות עבור מוצרי SAAS מורכבים למובייל ול WEB, מבצים בדיקות ידניות ואוטומטיות באחוזים משתנים בשאיפה להעביר הכל לאוטומציה. חלק מצוות בכפיפות לר""צ. קוד ב-Python.",7 שנות ניסיון בבדיקות תוכנה 5 שנות ניסיון באוטומציה ניסיון באוטומציה עם Python ניסיון עבודה עם selenium. ניסיון עבודה עם JIRA ניסיון עבוד עם מוצרי SAAS תואר ראשון בתחום רלוונטי
Automation Team Leader בחברת הייטק בתחום ה-Security,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-team-leader/148223/,QA & Automation,Remote,"החברה מפתחת מוצר שמספק הגנה על אתרי Web גם לעסקים קטנים וגם לבעלי אתרים שלא ממש יכולים להרשות לעצמם לשלם עשרות אלפי דולרים על חומרה ורישוי לפתרונות הקיימים וברוב המקרים גם לא באמת ידעו כיצד לתפעל אותם. החברה ממוקמת בתל אביב- קו רכבת+ קו רכבת קלה ומשלבת מודל עבודה היברידי של שלושה ימי עבודה מהבית. מהות התפקיד: ניהול צוות אוטומציה וידני, 2-3 עובדים, כ-50% Hands On שילך וירד עם הזמן, כפיפות ל-Senior Software Engineering Manager, פיתוח ב-Java. עבודה מול חו""ל, נדרשת זמינות לפגישות מול ארצות הברית/קנדה.",- שנתיים ניסיון ניהולי - 3 שנות ניסיון בפיתוח אוטומציה - ניסיון בפיתוח ב-Java - ניסיון ב-Test Planning +Test Cases
QA Team Leader,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-team-leader/148209/,QA & Automation,Hybrid,"החברה מפתחת פלטפורמת Cloud מבוססת AI עם יכולות ניתוח פורצות דרך המחוללת מהפכה צרכנית בעולמות הביטוח והבנקאות: פרסונליזציה בזמן אמת המתאימה ללקוחות מוצרים פיננסיים ברמת התאמה גבוהה- המוצר הנכון, במחיר הנכון ובזמן הנכון, שמוצעים בזמן אמת במגוון נקודות מגע. החברה ממוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה 350 עובדים גלובלית, 120 מתוכם בארץ. מהות התפקיד: ניהול צוות של 5 בודקים ואוטומציה בדיקות Server ופיתוח אוטומציה ב-Python, כפיפות לראש קבוצת QA, בהתחלה כ-50% Hands On ועשוי לרדת בהמשך. עבודה מול צוותי הפיתוח, DevOps, Product.",- שנתיים ניסיון ניהולי - 4 שנות ניסיון בבדיקות - שנתיים ניסיון בפיתוח אוטומציה ב-Python - ניסיון בפיתוח Backend
QA Automation Engineer בחברת סטארט-אפ בתחום ה-Fintech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/148190/,QA & Automation,Hybrid,"החברה עוסקת בפיתוח שירותים פיננסיים מתקדמים עבור לקוחות קצה ועבור גופים פיננסיים בינלאומיים. פיתחו אפליקציית חשבון דיגיטלי המיועד לאוכלוסיות Under Served, אוכלוסיות שאינן מקבלות מענה מספק מהמערכת הפיננסית הקיימת. בנוסף, פתחו מוצר B2B שמציע פתרונות של תשלומי Cross-boarding מקצה לקצה ברחבי העולם בשיטת API- העברת כספים בזמן אמת באמצעות הטכנולוגיות מתקדמות. החברה ממוקמת בתל אביב, משלבת מודל עבודה היברידי ומונה 90 עובדים. מהות התפקיד: פונקציית אוטומציה יחידה בחברה כחלק מצוות ה-QA. פיתוח אוטומציה עבור Mobile, Web ואינטגרציה- 80% פיתוח אוטומציה ו-20% בדיקות ידניות, כותבים ב-Java וב-JavaScript, בעיקר לצד ה-Server, בסביבת Linux, מעל AWS, מול MySQL. התפקיד כולל בניית תהליכים, שיפור תשתיות קיימות ופיתוח חדשות, חשיבה לוגית, עצמאות והובלה.",- שנתיים ניסיון באוטומציה - ניסיון בבדיקות ידניות - ניסיון בפיתוח ב-Playwright/Cypress/TypeScript - תואר טכנולוגי
Automation Engineer Lead בחברה ישראלית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/head-of-qa-team/148172/,QA & Automation,Hybrid,"החברה מפתחת פתרונות טעינה אלחוטית לרכבים תוך כדי נסיעה. מפתחים פתרונות טעינה אלחוטית, סטטית ודינמית לציי רכבי מסחר, רכבים חשמליים פרטיים כולל עמדות טעינה והאפליקציות המחוברות להן. החברה ממוקמת באזור השרון, משלבת מודל עבודה היברידי ומונה 120 עובדים בעולם, 90 מתוכם בארץ. מהות התפקיד: הקמת תחום אוטומציה מאפס. גיוס וניהול עובדים. כיום 100% Hands On. התפקיד כולל בחירת טכנולוגיות אוטומציה, שפות פיתוח וכדומה. דיווח ל-Head Of Software ועבודה ב-AWS.",- ניסיון של תפקיד אחד בתור Automation Lead/הקמה מאפס תשתיות בכל החברה/הקמה מאפס תחום/Automation Tech Lead - 5 שנות ניסיון בפיתוח אוטומציה - ניסיון עם תשתיות אוטומציה - ניסיון בפיתוח ב-JavaScript/Java/Python
QA Engineer בחברת סטארט-אפ בתחום הסייבר לרכב,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-positions/148164/,QA & Automation,Hybrid,"החברה עוסקת בעולמות ה-Automotive ו-Connected Car ומספקת פלטפורמת ענן לאבטחת סייבר וניתוח נתונים לתעשיית הרכב. לחברה יש לקוחות קיימים משלמים- יצרניות רכב, חברות ביטוח, חברות לניהול ציי רכב. החברה ממוקמת באזור השרון- קו רכבת, משלבת מודל עבודה היברידי ומונה 115 עובדים גלובלית, רובם בישראל. מהות התפקיד: חלק מצוות הפיתוח, כפיפות לראש צוות QA. בדיקות ידניות והרצת אוטומציה, בערך 70/30 לטובת בדיקות ידניות.","- 3 שנות ניסיון כ-QA - ניסיון בפיתוח API - ניסיון בהרצת אוטומציות- Playwright, Selenium"
Senior Automation Infrastructure Engineer בחברת סטארט-אפ בתחום ה-Storage,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/automation-developer/148022/,QA & Automation,Hybrid,"החברה פיתחה מוצר המציע פתרונות שמאפשרים ללקוח חסכון של 50% בעלויות האחסון שלהם בענן. עובדים מול ארגוני Enterprise כרגע. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 15 עובדים. מהות התפקיד: הקמת תחום האוטומציה מאפס, תפקיד יחיד כחלק צוות הפיתוח, מכוונים רק אוטומציה אבל בהתחלה גם מעט ידני. כותבים ב-Go, מוצר Storage, סביבת AWS. עבודה תחת היזמים והמנכ""ל.",- 5 שנות ניסיון בפיתוח אוטומציה - ניסיון של הקמת תחום מאפס - ניסיון בפיתוח ב-Python/GO - ניסיון בפיתוח עם AWS
QA Lead בחברת הייטק בתחום ה-IOT ו-AI,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-team-leader/147936/,QA & Automation,Hybrid,"החברה מפתחת מוצר המקשר בין עולמות ה-IOT ו-AI. פיתחה חיישן זעיר המנטר נתונים פיזיים וסביבתיים שונים באמצעות שימוש בבינה מלאכותית אשר מתאימה מודלים התנהגותיים לשינויים אלקטרומגנטיים. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 250 עובדים גלובלית, 150 מתוכם בארץ. מהות התפקיד: הובלה טכנית כחלק מצוות QA, סביבת Big Data, הרצה של Load Tests, הובלת אנשי אוטומציה. אין Hands On באוטומציה בתפקיד.",- 6 שנות ניסיון כ-QA ידני - ניסיון כ-Senior QA/Tech Lead/Team Lead
QA Engineer חברת סטארטאפ ישראלית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-positions/147927/,QA & Automation,onsite,"חברת סטארט-אפ  ישראלית , אשר פיתחה מרקטפלייס עבור מלונות שמאפשר לנהל את הרכש ולהזמין באופן יעיל את אלפי המוצרים הדרושים להם מדי יום: החל ממזון ומשקאות ועד לחומרי ניקוי. בנוסף, בודקת המערכת התאמה וזמינות של המוצרים, לצד ביצוע השוואת מחירים בין ספקים – מה שיכול להפחית עלויות בצורה משמעותית. החברה גייסה 10 מיליון דולר. ממוקמים בתל אביב, ליד תחנת רכבת. מונים 15 עובדים בעולם מתוכם 9  בארץ. במסגרת התפקיד-  הצטרפות כפונקציה יחידה, ביצוע בדיקות ידניות Web + mobile iOS + Android בהמשך יהיה גם חלק של אוטומציה ולקיחת אחריות על ריליסים ומעורבות ב- Deployment.",שנה בבדיקות ידניות ניסיון בבדיקות Web + mobile
QA Engineer בחברת סטארט-אפ Auto-tech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-positions/147905/,QA & Automation,Remote,"החברה מפתחת מוצר מבוסס תוכנה לשליטה וסיוע מרחוק ברכבים אוטונומיים. מדובר במערכת מורכבת עם גישה לרכב עצמו. לאחרונה החברה נבחרה כמובילה בתחומה ברמה גלובלית. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 30 עובדים. מהות התפקיד: תפקיד QA ידני כחלק מצוות, דיווח לראש צוות. בדיקות ידניות למערכת מורכבות מבוססות Client-server ו-Embedded, מערכת מורכבת רמה על גבי Linux, עבודה על פרוטוקולי תקשורת.",- 3 שנות ניסיון בבדיקות ידניות - ניסיון בפיתוח מעל Linux
QA Team Leader בחברה פרטית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/qa/qa-team-leader/147776/,QA & Automation,Remote,"החברה מפתחת כלי אנליטי ייחודי. הפתרון של החברה מאפשר ניטור ואיתור שינויים העלולים לגרום נזק לארגון ובכך למנוע את התקלה עוד לפני התרחשותה. הפתרון עושה שימוש בטכנולוגיית Machine Learning כדי לזהות ולסווג את השינויים המסוכנים ביותר. החברה ממוקמת באזור המרכז, משלבת מודל עבודה היברידי של שלושה ימי עבודה מהבית ומונה 35 עובדים. מהות התפקיד: ניהול צוות של 2 עובדים עם 100% Hands On, הצוות מבצע בדיקות ידניות בשאיפה להתקדם בהמשך לאוטומציה, מדובר בבדיקות תוכנה/Web. דיווח ל-VP R&N.",- 3 שנות ניסיון ניהולי - ניסיון בבדיקות Web - תואר טכנולוגי - ידע בשפה הרוסית
