title,company,location,date,url,source,job_id,description,requirements
C ++ Team Leader לחברת סטארטאפ מובילה,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/cplusplus-team-leader-לחברת-סטארטאפ-מובילה/,gotfriends,101365,אחת מהחברות הבולטות כיום בתעשיה בתנופת גיוסים וזו ההזדמנות שלכם/ן להצטרף ! אנחנו מגייסים Team Leader C++ שמעוניין/ת מסוגל/ת לפתח בחזית הטכנולוגיה ולהוביל צוות חזק. לחברה סניף בארצות הברית והיא נחשבת לאחת החברות שהכי כיף לעבוד בהן.,-5 שנות ניסיון בפיתוח ++C -שנתיים ניסיון בניהול צוות -הכרות עם מערכות הפעלה: Windows/macOS/Linux
מפתח/ת C++ לחברת סטארטאפ בתחום הסייבר,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/מפתחת-cplusplus-לחברת-סטארטאפ-בתחום-הסייבר/,gotfriends,100298,"סטארטאפ המפתח פלטפורמה חדשנית בעולם הסייבר מגייס לשורותיו מפתח/ת C++ מדובר בתפקיד מגוון הכולל פיתוח ב- C++ ומחקר. הזדמנות מעולה להשתלב באחד הסטארטאפים המבטיחים ביותר כיום בעולם הסייבר. ממומנים היטב על ידי קרנות מובילות בתחום, היזמים בעלי רקורד של הצלחה ואקזיטים קודמים. הזדמנות ייחודית!",- 3 שנות ניסיון בפיתוח ++ C -ניסיון בעבודה מעל Windows הכרחי -ניסיון במחקר internals יתרון -ניסיון בעבודה מעל Linux יתרון
C++ לסטארטאפ בתחום הוירטואליזציה,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/cplusplus-לסטארטאפ-בתחום-הוירטואליזציה/,gotfriends,101792,"סטארטאפ יציב ומצליח המפתח פתרון בעולם הוירטואליזציה מתרחב ומחפש מפתחי/ות C++ מנוסים/ות שמעוניינים להצטרף לצוות פיתוח מוביל. הרבה עבודה עם טכנולוגיות חדשות ופיתוח של מערכת מאפס. תפקיד מאתגר ויכולת להשפיע על המוצר משלב מאד התחלתי הסטארטאפ ממומן היטב, נתמך על ידי קרנות מובילות.מספקים תנאים מעולים עובדים באווירת work life balance",- 5 שנות ניסיון ב-++C -תואר ראשון במדעי המחשב -ניסיון בפיתוח מיחידה טכנולוגית - יתרון
C++ למעבדת הפיתוח של חברה גלובלית,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/cplusplus-למעבדת-הפיתוח-של-חברה-גלובלית/,gotfriends,102215,מפתחי/ות C++ המחפשים את האתגר הבא שלהם ומעוניינים להשתלב בצוות פיתוח של פתרונות הדור הבא של חברה מצליחה בעולם ה-adtech - זה המקום עבורכם! חברת הייטק גלובלית במרכז מחפשת את מפתחים/ות עם ניסיון רב עם C++ מנוסים בפיתוח פתרונות מאפס שרוצים לפתח מוצרים חדשים באווירה גלובלית.,-5 שנות ניסיון בפיתוח ++C -הכרות עם שפות פיתוח נוספות - יתרון -Machine Learning יתרון
C++ Embedded לחברת סטארטאפ בתחום ה-AR,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/cplusplus-embedded-לחברת-סטארטאפ-בתחום-ה-ar/,gotfriends,102226,"אנחנו חברת סטארטאפ ממומנת היטב, המפתחת פתרונות יחודים בעולם ה-AR. עם שותפויות עסקיות עם חברות בחזית הטכנולוגיה. מחפשים מפתח/ת C++ Embedded מנוסה שמעוניין/ת לעבוד על מוצר בתחום ה- AR החברה מציעה אתגר מקצועי אמיתי ומורכבת מטאלנטים יוצאי יחידות טכנולוגיות",-5 שנות ניסיון בפיתוח ++C -Linux -WINDOWS -תואר ראשון במדעי המחשב
C++ למרכז innovation בשפלה,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/cplusplus-למרכז-innovation-בשפלה/,gotfriends,102348,"לסטארטאפ המשמש כמעבדת innovation של חברות טכנולוגיות מובילות דרוש/ה מפתח/ת C++ למה כדאי? מספקים פתרונות עבור חברות מובילות בתחומים חמים. עובדים על בסיס חדשנות- רק קוד חדש מאפס! מבינים שכדאי לכתוב קוד טוב צריכים תנאים מעולים, work life balance, משרדים יפים וחדשים!",- 5 שנות ניסיון בפיתוח ++ C -Windows
C++ Team Leader לחברה מובילה,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/cplusplus-team-leader-לחברה-מובילה/,gotfriends,102556,"חברת הייטק מובילה בתחום תשתיות הענן מגייסת ראש/ת צוות C++. התפקיד כולל ניהול והובלה טכנולוגית של צוות פיתוח, פיתוחים ל-core של מוצרי החברה תוך כדי מעורבות בביזנס של החברה מנטורינג והובלה מקצועית של הצוות. נשמח לפגוש מפתחיC++ מנוסים שמעוניינים להשתלב בחברה מעולה בתפקיד מאתגר ומעניין!",-תואר ראשון במדעי המחשב -5 שנות ניסיון בפיתוח ++C -3 שנות ניסיון כראש צוות
C++Team Leader למעבדת מחקר בתחום ה-Cloud,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/cplusplusteam-leader-למעבדת-מחקר-בתחום-ה-cloud/,gotfriends,102828,"לחברת הייטק שמפתחת פתרונות בתחום ה-Cloud עבור ענקיות גלובליות בעולם ה- Pay TV דרוש/ה ר""צ C++ מנוסה להוביל צוות . מדובר על פיתוח מוצר בחזית הטכנולוגיה בחברה מצליחה עם ביזנס משמעותי באחד התחומים החמים ביותר כיום. צוות חדשני ופורץ דרך טכנולוגית, מורכב מיוצאי יחידות טכנולוגיות, אנשי פיתוח חזקים משכמם ומעלה",-7 שנות ניסיון בפיתוח מערכות מורכבות ב-++C -3 שנות ניסיון כראש/ת צוות -Linux יתרון -ניסיון בעבודה עם database
C++ לסטארטאפ בתחום הסייבר - הקמה,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/cplusplus-לסטארטאפ-בתחום-הסייבר-הקמה/,gotfriends,102737,לסטארטאפ בהקמה בעולם הסייבר דרוש/ה מפתח/ת C++ שמעוניין להיות חלק מהקמת תשתית הפיתוח. התפקיד יתפתח בעתיד לתפקיד של הובלה וניהול צוות. החברה ממומנת היטב עם משקיעים מוכרים בתחום הסייבר. הזדמנות מעולה עבור מפתח/ת שמועניין/ת להיות חלק מסטארטאפ בראשיתו.,"- תואר ראשון במדעי המחשב / ניסיון פיתוחי רלוונטי מיחידה טכנולוגית - ניסיון בפיתוח מערכות מורכבות ב- ++C - LInux - הכרות עם לכל הפחות שפה אחת: C# / JAVA / PYTHON - נכונות לעבוד באווירה סטארטאפיסטית - נכונות לנסיעות לחו""ל"
C++ לסטארטאפ בעולם הסייבר ההתקפי,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/cplusplus-לסטארטאפ-בעולם-הסייבר-ההתקפי/,gotfriends,101265,"לחברת סטארטאפ המפתחת מוצר סייבר התקפי דרוש/ה מפתח/ת C++ כרגע מתחת לראדר אז אי אפשר לספר הרבה, כן נוכל לומר שאנחנו אחרי סבב גיוס משמעותי. מקימי החברה הם יזמים בעלי רקורד משמעותי מאוד של הצלחה בעולם הסייבר מזמינים מפתחי/ות C++ שרוצים להיות חלק מהדבר הבא בעולם הסייבר להגיש קורות חיים ולהפגש",-3-2 שנות ניסיון בפיתוח ++C -ניסיון בעבודה בחברות סקיוריטי -ניסיון בפיתוח בשכבות הנמוכות
Windows Developer לחברה בתחום הסייבר,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/windows-developer-לחברה-בתחום-הסייבר/,gotfriends,104262,לסטארטאפ בעולם הסייבר דרוש/ה Windows Developer. מדובר בסטארטאפ פנימי של חברת סייבר מובילה שמפתחת מוצרי הגנה מבוססי Machine Learning עבור ארגונים. סיימנו לא מזמן סבב גיוס מוצלח. אנחנו בשלבי פיתוח של מוצר חדש וזו הזדמנות מעולה להצטרף,-תואר במדעי המחשב -ניסיון בפיתוח C++/ C -ניסיון ב-Internals -ניסיון בפיתוח מחברת סייבר
דרוש/ה מפתח/ת C++/ Python,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/דרושה-מפתחת-cplusplus-python/,gotfriends,104929,"לחברת SU קטנה המתפתחת בקצב מסחרר העוסקת בתחום האוטונומיה של הרכב דרוש/ה מפתח/ת C++/ Python. זוהי הזדמנות מצוינת להצטרף לצוות חזק ואיכותי ולהיות חלק מחברה שצומחת במהירות ומפתח את המוצרים החדשניים ביותר בשוק. חברה צעירה וכייפית, אווירה נעימה ומשפחתית, תוך הקפדה על הווי חברתי ובילויים משותפים.",- ניסיון של 5 שנים שפיתוח C/C++/ Python - תואר אקדמאי רלוונטי
