title,company,location,date,url,department,workplace_type,level,source
דרוש/ה מוקדן/ית NOC לעבודה ברשות ממשלתית מרכזית בירושלים,NessLogo,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%95%d7%a7%d7%93%d7%9f-%d7%99%d7%aa-noc-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%91%d7%a8%d7%a9%d7%95%d7%aa-%d7%9e%d7%9e%d7%a9%d7%9c%d7%aa%d7%99%d7%aa-%d7%9e/,,onsite,junior,huji-alumni
עורך/ת משנה לחטיבת החדשות - כאן 11,LOGO 10,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%a8%d7%9a-%d7%aa-%d7%9e%d7%a9%d7%a0%d7%94-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%9b%d7%90%d7%9f-11-2/,,onsite,junior,huji-alumni
רכז/ת משאבי אנוש לתאגיד החינוך של עיריית ירושלים,HUJI Alumni Career,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%9e%d7%a9%d7%90%d7%91%d7%99-%d7%90%d7%a0%d7%95%d7%a9-%d7%9c%d7%aa%d7%90%d7%92%d7%99%d7%93-%d7%94%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%a9%d7%9c-%d7%a2%d7%99%d7%a8%d7%99%d7%99/,,onsite,junior,huji-alumni
מנהל/ת מרכז מנדל סכוליון - הפקולטה למדעי הרוח,HUJI Alumni Career,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%a8%d7%9b%d7%96-%d7%9e%d7%a0%d7%93%d7%9c-%d7%a1%d7%9b%d7%95%d7%9c%d7%99%d7%95%d7%9f-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%93%d7%a2%d7%99/,,onsite,junior,huji-alumni
דרוש/ה סטודנט/ית במחוז תל אביב במשרד הפנים,משרד הפנים לוגו,תל אביב,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%91%d7%9e%d7%97%d7%95%d7%96-%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%a4-2/,,onsite,junior,huji-alumni
דרוש/ה עובד/ת סוציאלי/ת למרכז הירושלמי לבריאות הנפש,HUJI Alumni Career,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%a1%d7%95%d7%a6%d7%99%d7%90%d7%9c%d7%99-%d7%aa-%d7%9c%d7%9e%d7%a8%d7%9b%d7%96-%d7%94%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%9e%d7%99-%d7%9c/,,onsite,junior,huji-alumni
משרות פתוחות בחברת אסם נסטלה,HUJI Alumni Career,,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%91%d7%97%d7%91%d7%a8%d7%aa-%d7%90%d7%a1%d7%9d-%d7%a0%d7%a1%d7%98%d7%9c%d7%94/,,onsite,junior,huji-alumni
"מנהל.ת מחלקת תכנון, מדיניות וסיוע כספי בחברת מסע",Logo_(Vertical)_-_Color,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%aa%d7%9b%d7%a0%d7%95%d7%9f-%d7%9e%d7%93%d7%99%d7%a0%d7%99%d7%95%d7%aa-%d7%95%d7%a1%d7%99%d7%95%d7%a2-%d7%9b%d7%a1%d7%a4%d7%99-%d7%91/,,onsite,junior,huji-alumni
מנהל/ת דיגיטל בינלאומי/ת - הרשות לבינלאומיות,HUJI Alumni Career,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%aa-%d7%94%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95/,,onsite,junior,huji-alumni
דרושים סטודנטים לרשות לניהול המאגר הביומטרי במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-%d7%9c%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%94%d7%9e%d7%90%d7%92%d7%a8-%d7%94%d7%91/,,onsite,junior,huji-alumni
דרושים סטודנטים לאגף בכיר תקציבים במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-%d7%9c%d7%90%d7%92%d7%a3-%d7%91%d7%9b%d7%99%d7%a8-%d7%aa%d7%a7%d7%a6%d7%99%d7%91%d7%99%d7%9d-%d7%91%d7%9e%d7%a9-5/,,onsite,junior,huji-alumni
לאגף שיקום נכים במשרד הביטחון דרוש/ה עובד/ת סוציאלי/ת,לוגו משרד הביטחון,,2026-03-23,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%a9%d7%99%d7%a7%d7%95%d7%9d-%d7%a0%d7%9b%d7%99%d7%9d-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95/,,onsite,junior,huji-alumni
דרוש/ה סטודנט/ית ליחידת הרווחה במשרד הבריאות,HUJI Alumni Career,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%99%d7%97%d7%99%d7%93%d7%aa-%d7%94%d7%a8%d7%95%d7%95%d7%97%d7%94-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91/,,onsite,junior,huji-alumni
רכז/ת גיוס לחטיבת משאבי אנוש - כאן 11,LOGO 10,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%92%d7%99%d7%95%d7%a1-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%9e%d7%a9%d7%90%d7%91%d7%99-%d7%90%d7%a0%d7%95%d7%a9-%d7%9b%d7%90%d7%9f-11/,,onsite,junior,huji-alumni
טכנאי/ת PC מתחיל/ה לחברת הייטק נחשבת,NessLogo,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%98%d7%9b%d7%a0%d7%90%d7%99-%d7%aa-pc-%d7%9e%d7%aa%d7%97%d7%99%d7%9c-%d7%94-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%94%d7%99%d7%99%d7%98%d7%a7-%d7%a0%d7%97%d7%a9%d7%91%d7%aa/,,onsite,junior,huji-alumni
דרוש.ה רכז.ת גיוס לקריה האקדמית אונו קמפוס ירושלים,OnoAcademic.svg,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%92%d7%99%d7%95%d7%a1-%d7%9c%d7%a7%d7%a8%d7%99%d7%94-%d7%94%d7%90%d7%a7%d7%93%d7%9e%d7%99%d7%aa-%d7%90%d7%95%d7%a0%d7%95-%d7%a7%d7%9e%d7%a4/,,onsite,junior,huji-alumni
למשרד המשפטים חטיבת ניהול ההון האנושי דרוש סטודנט,MinistryOfJustice-300x239,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%9d-%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%94%d7%94%d7%95%d7%9f-%d7%94%d7%90%d7%a0%d7%95%d7%a9%d7%99/,,onsite,junior,huji-alumni
דרוש/ה מתאמ/ת מחקר למכון אלרגיה ואימונולוגיה ריאות ילדים במרכז הרפואי שמיר,111111,,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%aa%d7%90%d7%9e-%d7%aa-%d7%9e%d7%97%d7%a7%d7%a8-%d7%9c%d7%9e%d7%9b%d7%95%d7%9f-%d7%90%d7%9c%d7%a8%d7%92%d7%99%d7%94-%d7%95%d7%90%d7%99%d7%9e%d7%95%d7%a0-2/,,onsite,junior,huji-alumni
לחברת לוגיסטיקה דרוש/ה עוזר/ת אישי/ת / איש/ת תפעול,Screenshot 2026-03-23 103422,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%9c%d7%95%d7%92%d7%99%d7%a1%d7%98%d7%99%d7%a7%d7%94-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%90%d7%99%d7%a9%d7%99-%d7%aa-%d7%90%d7%99/,,onsite,junior,huji-alumni
משרת סטודנט/ית - משרד מבקר המדינה ירושלים,news-img2,ירושלים,2026-03-18,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%aa-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9e%d7%a9%d7%a8%d7%93-%d7%9e%d7%91%d7%a7%d7%a8-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99/,,onsite,junior,huji-alumni
דרוש.ה רכז.ת פדגוגי.ת היברידי - מחשבה טובה,mtova_logo,ירושלים,2026-03-18,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%a4%d7%93%d7%92%d7%95%d7%92%d7%99-%d7%aa-%d7%94%d7%99%d7%91%d7%a8%d7%99%d7%93%d7%99-%d7%9e%d7%97%d7%a9%d7%91%d7%94-%d7%98%d7%95%d7%91/,,hybrid,junior,huji-alumni
לאגף מפא”ת במשרד הביטחון דרוש/ה סטודנט/ית בתחום קשרי חוץ טכנולוגיים,לוגו משרד הביטחון,תל אביב,2026-03-18,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%9e%d7%a4%d7%90%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0-2/,,onsite,junior,huji-alumni
לאגף מפא”ת במשרד הביטחון דרוש/ה סטודנט/ית בתחום הטכנולוגי,לוגו משרד הביטחון,תל אביב,2026-03-18,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%9e%d7%a4%d7%90%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0/,,onsite,junior,huji-alumni
סטודנטי/ת לפרויקט זמני בארכיון תאגיד השידור הישראלי,LOGO 10,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99-%d7%aa-%d7%9c%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98-%d7%96%d7%9e%d7%a0%d7%99-%d7%91%d7%90%d7%a8%d7%9b%d7%99%d7%95%d7%9f-%d7%aa%d7%90%d7%92%d7%99%d7%93-%d7%94/,,onsite,junior,huji-alumni
מפיק/ת תוכניות מתחיל/ה לחטיבת החדשות - כאן 11,LOGO 10,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a4%d7%99%d7%a7-%d7%aa-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%95%d7%aa-%d7%9e%d7%aa%d7%97%d7%99%d7%9c-%d7%94-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%9b-2/,,onsite,junior,huji-alumni
"דרושים: חוקר/ת שיווקי/ת מנוסה ו-עוזר/ת מחקר למכון ""רותם AR""",HUJI Alumni Career,תל אביב,2026-03-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%97%d7%95%d7%a7%d7%a8-%d7%aa-%d7%a9%d7%99%d7%95%d7%95%d7%a7%d7%99-%d7%aa-%d7%9e%d7%a0%d7%95%d7%a1%d7%94-%d7%95-%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%9e%d7%97/,,onsite,junior,huji-alumni
עובד/ת מעבדה - הפקולטה לרפואה והפקולטה לרפואת שיניים,HUJI Alumni Career,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%a8%d7%a4%d7%95%d7%90%d7%94-%d7%95%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c-2/,,onsite,junior,huji-alumni
עובד/ת מעבדה - בית הספר לרוקחות,HUJI Alumni Career,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%a8%d7%95%d7%a7%d7%97%d7%95%d7%aa-4/,,onsite,junior,huji-alumni
מנהלן/ית הוראה ותלמידים - הפקולטה למשפטים,HUJI Alumni Career,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c%d7%9f-%d7%99%d7%aa-%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%aa%d7%9c%d7%9e%d7%99%d7%93%d7%99%d7%9d-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%a9%d7%a4%d7%98-2/,,onsite,junior,huji-alumni
דרוש/ה רפרנט.ית ליחידת הפיקוח על שירותי מידע ותשלומים לרשות ניירות ערך,Logo_israel_securities_authority,תל אביב,2026-03-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%a4%d7%a8%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%99%d7%97%d7%99%d7%93%d7%aa-%d7%94%d7%a4%d7%99%d7%a7%d7%95%d7%97-%d7%a2%d7%9c-%d7%a9%d7%99%d7%a8%d7%95%d7%aa%d7%99/,,onsite,junior,huji-alumni
כלכלן/ית בחברה לרישומים של הבורסה לניירות ערך - מח' הסליקה,tasa,תל אביב,2026-03-17,https://hujicareer.co.il/jobs/%d7%9b%d7%9c%d7%9b%d7%9c%d7%9f-%d7%99%d7%aa-%d7%91%d7%97%d7%91%d7%a8%d7%94-%d7%9c%d7%a8%d7%99%d7%a9%d7%95%d7%9e%d7%99%d7%9d-%d7%a9%d7%9c-%d7%94%d7%91%d7%95%d7%a8%d7%a1%d7%94-%d7%9c%d7%a0%d7%99%d7%99/,,onsite,junior,huji-alumni
ראש/ת צוות דיווח ובקרה - הרשות למחקר ופיתוח,HUJI Alumni Career,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%a8%d7%90%d7%a9-%d7%aa-%d7%a6%d7%95%d7%95%d7%aa-%d7%93%d7%99%d7%95%d7%95%d7%97-%d7%95%d7%91%d7%a7%d7%a8%d7%94-%d7%94%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%9e%d7%97%d7%a7%d7%a8-%d7%95%d7%a4%d7%99-2/,,onsite,junior,huji-alumni
ראש/ת תחום פיתוח והפעלת מקורות ביחידת המודיעין של רשות ניירות ערך,Logo_israel_securities_authority,תל אביב,2026-03-17,https://hujicareer.co.il/jobs/%d7%a8%d7%90%d7%a9-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%95%d7%94%d7%a4%d7%a2%d7%9c%d7%aa-%d7%9e%d7%a7%d7%95%d7%a8%d7%95%d7%aa-%d7%91%d7%99%d7%97%d7%99%d7%93%d7%aa-%d7%94/,,onsite,junior,huji-alumni
מדריכ/ה שיקומי/ת,67c5b05f67198aaaac905160_לוגו ידיד נפש,,2026-03-16,https://hujicareer.co.il/jobs/%d7%9e%d7%93%d7%a8%d7%99%d7%9b-%d7%94-%d7%a9%d7%99%d7%a7%d7%95%d7%9e%d7%99-%d7%aa/,,onsite,junior,huji-alumni
סטודנטים/ות בהשלמות תואר שני בעבודה סוציאלית/שנה ג' בתואר שני בטיפול באומנות/פסיכודרמה,67c5b05f67198aaaac905160_לוגו ידיד נפש,ירושלים,2026-03-16,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-%d7%95%d7%aa-%d7%91%d7%94%d7%a9%d7%9c%d7%9e%d7%95%d7%aa-%d7%aa%d7%95%d7%90%d7%a8-%d7%a9%d7%a0%d7%99-%d7%91%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a1%d7%95/,,onsite,junior,huji-alumni
מתאמ/ת טיפול,67c5b05f67198aaaac905160_לוגו ידיד נפש,,2026-03-16,https://hujicareer.co.il/jobs/%d7%9e%d7%aa%d7%90%d7%9e-%d7%aa-%d7%98%d7%99%d7%a4%d7%95%d7%9c/,,onsite,junior,huji-alumni
Forensic & AI Data Scientist,Logo_israel_securities_authority,תל אביב,2026-03-16,https://hujicareer.co.il/jobs/forensic-ai-data-scientist/,,onsite,junior,huji-alumni
מנהל/ת משרד לחברת ייעוץ בתחום הקיימות,KVS-Logo-2,תל אביב,2026-03-15,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%a9%d7%a8%d7%93-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%94%d7%a7%d7%99%d7%99%d7%9e%d7%95%d7%aa/,,onsite,junior,huji-alumni
איש/אשת מכירות לחברת ייעוץ בתחום הקיימות,KVS-Logo-2,תל אביב,2026-03-15,https://hujicareer.co.il/jobs/%d7%90%d7%99%d7%a9-%d7%90%d7%a9%d7%aa-%d7%9e%d7%9b%d7%99%d7%a8%d7%95%d7%aa-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%94%d7%a7%d7%99%d7%99%d7%9e/,,onsite,junior,huji-alumni
Tech Manufacturing - טכנאי/ת בית חיות לחברת Merck,11125LOW_MERCKLOGOMAGENTAR-PROIMG,רחובות,2026-03-15,https://hujicareer.co.il/jobs/tech-manufacturing-%d7%98%d7%9b%d7%a0%d7%90%d7%99-%d7%aa-%d7%91%d7%99%d7%aa-%d7%97%d7%99%d7%95%d7%aa-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-merck/,,onsite,junior,huji-alumni
Student Administrator – International Office (Maternity Cover),HUJI Alumni Career,ירושלים,2026-03-15,https://hujicareer.co.il/jobs/student-administrator-international-office/,,onsite,junior,huji-alumni
לאגף חיילים משוחררים ומילואים דרוש/ה ע' בכיר לתיאום ובקרה,לוגו משרד הביטחון,,2026-03-15,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%97%d7%99%d7%99%d7%9c%d7%99%d7%9d-%d7%9e%d7%a9%d7%95%d7%97%d7%a8%d7%a8%d7%99%d7%9d-%d7%95%d7%9e%d7%99%d7%9c%d7%95%d7%90%d7%99%d7%9d-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2/,,onsite,junior,huji-alumni
דרוש/ה ר' תחום בינוי ופרוייקטים לאגף מבצעים לוגיסטיים ונכסים במשרד הביטחון,לוגו משרד הביטחון,תל אביב,2026-03-15,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8-%d7%aa%d7%97%d7%95%d7%9d-%d7%91%d7%99%d7%a0%d7%95%d7%99-%d7%95%d7%a4%d7%a8%d7%95%d7%99%d7%99%d7%a7%d7%98%d7%99%d7%9d-%d7%9c%d7%90%d7%92%d7%a3-%d7%9e%d7%91-2/,,onsite,junior,huji-alumni
דרוש/ה מנהל/ת תחום מחקר למחלקה הציבורית,final_logo,,2026-03-15,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%9e%d7%97%d7%a7%d7%a8-%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%94-%d7%94%d7%a6%d7%99%d7%91%d7%95%d7%a8%d7%99-2/,,onsite,junior,huji-alumni
מנהל/ת חשבונות לחטיבת הכספים והתפעול - כאן 11,LOGO 10,ירושלים,2026-03-15,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%97%d7%a9%d7%91%d7%95%d7%a0%d7%95%d7%aa-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%9b%d7%a1%d7%a4%d7%99%d7%9d-%d7%95%d7%94%d7%aa%d7%a4%d7%a2%d7%95%d7%9c-%d7%9b/,,onsite,junior,huji-alumni
סטודנט/ית כותב/ת תוכן בבית הספר למנהל עסקים,HUJI Alumni Career,ירושלים,2026-03-12,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9b%d7%95%d7%aa%d7%91-%d7%aa-%d7%aa%d7%95%d7%9b%d7%9f-%d7%91%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%9e%d7%a0%d7%94%d7%9c-%d7%a2%d7%a1/,,onsite,junior,huji-alumni
רכז/ת אדמיניסטרטיבי/ת - האוניברסיטה העברית לנוער,HUJI Alumni Career,ירושלים,2026-03-12,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%90%d7%93%d7%9e%d7%99%d7%a0%d7%99%d7%a1%d7%98%d7%a8%d7%98%d7%99%d7%91%d7%99-%d7%aa-%d7%94%d7%90%d7%95%d7%a0%d7%99%d7%91%d7%a8%d7%a1%d7%99%d7%98%d7%94-%d7%94%d7%a2%d7%91/,,onsite,junior,huji-alumni
רכז/ת היחידה ללימודי שפות - הפקולטה למדעי הרוח,HUJI Alumni Career,ירושלים,2026-03-12,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%94%d7%99%d7%97%d7%99%d7%93%d7%94-%d7%9c%d7%9c%d7%99%d7%9e%d7%95%d7%93%d7%99-%d7%a9%d7%a4%d7%95%d7%aa-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%93%d7%a2/,,onsite,junior,huji-alumni
עובד/ת מעבדה - המכון למדעי החיים,HUJI Alumni Career,ירושלים,2026-03-12,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%9c%d7%9e%d7%93%d7%a2%d7%99-%d7%94%d7%97%d7%99%d7%99%d7%9d/,,onsite,junior,huji-alumni
רכז/ת פרויקט ERC - בית הספר לרוקחות,HUJI Alumni Career,ירושלים,2026-03-12,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98-erc-%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%a8%d7%95%d7%a7%d7%97%d7%95%d7%aa/,,onsite,junior,huji-alumni
סטודנט/ית באגף אומנויות במנהל תרבות - משרד התרבות והספורט,HUJI Alumni Career,ירושלים,2026-03-11,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%91%d7%90%d7%92%d7%a3-%d7%90%d7%95%d7%9e%d7%a0%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa%d7%a8%d7%91%d7%95%d7%aa-%d7%9e%d7%a9/,,onsite,junior,huji-alumni
סטודנט/ית ללשכה המשפטית במשרד לשוויון חברתי וקידום מעמד האישה,1234,ירושלים,2026-03-11,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9c%d7%a9%d7%9b%d7%94-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%9c%d7%a9%d7%95%d7%95%d7%99%d7%95%d7%9f/,,onsite,junior,huji-alumni
סטודנט/ית למחלקת דוברות והסברה במשרד לשוויון חברתי וקידום מעמד האישה,1234,ירושלים,2026-03-11,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%93%d7%95%d7%91%d7%a8%d7%95%d7%aa-%d7%95%d7%94%d7%a1%d7%91%d7%a8%d7%94-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%9c/,,onsite,junior,huji-alumni
צוות התוכניות לנוער מוכשר במתמטיקה מחפשים מורים מעולים,c3,,2026-03-11,https://hujicareer.co.il/jobs/%d7%a6%d7%95%d7%95%d7%aa-%d7%94%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%95%d7%aa-%d7%9c%d7%a0%d7%95%d7%a2%d7%a8-%d7%9e%d7%95%d7%9b%d7%a9%d7%a8-%d7%91%d7%9e%d7%aa%d7%9e%d7%98%d7%99%d7%a7%d7%94-%d7%9e%d7%97/,,onsite,junior,huji-alumni
