title,company,location,date,url,department,workplace_type,description
Supply Chain and Procurement Manager,Orpak,Yakum,2026-02-15,https://www.comeet.com/jobs/Orpak/65.001/supply-chain-and-procurement-manager/EC.260,Operations,On-site,"Description: WHO IS VONTIER Vontier (NYSE: VNT) is a global industrial technology company uniting productivity, automation and multi-energy technologies to meet the needs of a rapidly evolving, more connected mobility ecosystem. Leveraging leading market positions, decades of domain expertise and unparalleled portfolio breadth, Vontier enables the way the world moves – delivering smart, safe and sustainable solutions to our customers and the planet. Vontier has a culture of continuous improvement and innovation built upon the foundation of the Vontier Business System and embraced by colleagues worldwide. Additional information about Vontier is available on the Company’s website at&nbsp; www.vontier.com . At Vontier, we empower you to steer your career in the direction of success with a dynamic, innovative, and inclusive environment. Our commitment to personal growth, work-life balance, and collaboration fuels a culture where your contributions drive meaningful change.&nbsp;We provide the roadmap for continuous learning, allowing creativity to flourish and ideas to accelerate into impactful solutions that contribute to a sustainable future. Join our community of passionate people who work together to navigate challenges and seize opportunities.&nbsp;At Vontier, you are not on this journey alone-we are dedicated to equipping you with the tools and support needed to fuel your innovation, lead with impact, and thrive both personally and professionally. Together, let’s enable the "
System Architect,Orpak,Yakum,2026-03-09,https://www.comeet.com/jobs/Orpak/65.001/system-architect/8E.660,Engineering,Hybrid,"Description: WHO IS VONTIER ﻿ Vontier (NYSE: VNT) is a global industrial technology company uniting productivity, automation and multi-energy technologies to meet the needs of a rapidly evolving, more connected mobility ecosystem. Leveraging leading market positions, decades of domain expertise and unparalleled portfolio breadth, Vontier enables the way the world moves – delivering smart, safe and sustainable solutions to our customers and the planet. Vontier has a culture of continuous improvement and innovation built upon the foundation of the Vontier Business System and embraced by colleagues worldwide. Additional information about Vontier is available on the Company’s website at&nbsp; www.vontier.com . At Vontier, we empower you to steer your career in the direction of success with a dynamic, innovative, and inclusive environment. Our commitment to personal growth, work-life balance, and collaboration fuels a culture where your contributions drive meaningful change.&nbsp;We provide the roadmap for continuous learning, allowing creativity to flourish and ideas to accelerate into impactful solutions that contribute to a sustainable future. Join our community of passionate people who work together to navigate challenges and seize opportunities.&nbsp;At Vontier, you are not on this journey alone-we are dedicated to equipping you with the tools and support needed to fuel your innovation, lead with impact, and thrive both personally and professionally. Together, let’s enable th"
Applied ML Control Engineer,ACS Motion Control,Yokneam Illit,2026-05-12,https://acsmotioncontrol.com/comeet/co/acs-motion-control-israel-hq/EA.16F/applied-ml-control-engineer/all/,Control,On-site,"Description: This position is part of the global ACS Control, Support, and Applications team providing control algorithms &amp; applications development and advanced technical support for ACS motion control products. Reports to: VP Control, Support and Applications Primary Duties and Responsibilities: •	Stay tuned with recent advancements in ML and incorporate innovative ideas in development of state-of-the-art control technologies for ACS products •	Custom control algorithms development for ACS customers •	Work closely with high-tech equipment manufacturers in the fields of Semiconductors, Mobile Devices and Flat Panel Displays, Life Sciences, Photonics, and more | Requirements: ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;M.Sc.in Mechatronics/Autonomous Systems/Robotics/Mechanical Engineering/Aeronautical Engineering or similar. ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Demonstrated experience with data driven algorithmics, advantage if applied to real world time series data (like audio, accelerometer etc.). ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Solid knowledge in Control Theory. ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Solid knowledge in (at least two): o&nbsp;&nbsp;Neural Networks Architectures (RNN/CNN/PINN), o&nbsp;&nbsp;Hyperparameters Optimization, o&nbsp;&nbsp;Feature Engineering, o&nbsp;&nbsp;Optimization Methods, o&nbsp;&nbsp;Reinforcement Learning o&nbsp;&nbsp;Real-Time Learning/Estimation ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&n"
Asia EMS Project Manager,ACS Motion Control,Yokneam Illit,2026-05-07,https://acsmotioncontrol.com/comeet/co/acs-motion-control-israel-hq/68.961/asia-ems-project-manager/all/,Operations,On-site,"Description: The Asia EMS Project Manager is responsible for managing and controlling all operational aspects of the company’s EMS partners in Asia. This is a hands-on, execution-focused role, serving as the primary operational interface between ACS and its Asia-based EMS subcontractors. The role ensures accurate planning, reliable execution, on-time deliveries, and fast resolution of operational, technical, logistical, and commercial issues, in close collaboration with internal stakeholders. Key Responsibilities Serve as the primary point of contact with Asia EMS subcontractors for all operational issues, including supply chain, commercial, quality, procurement, technical, IT, and logistics topics. Build and maintain forecasts and production plans aligned with company demand. Own and control the EMS production plan, ensuring execution against agreed schedules and delivery commitments. Identify gaps and risks and drive corrective actions to closure with EMS functions. Coordinate and lead resolution of cross-functional issues together with internal teams, including Engineering, Quality, Supply Chain etc.’ | Requirements: Bachelor’s degree in Industrial Engineering &amp; Management or Business Administration. Minimum 3 years of relevant experience as a Project Manager in an EMS company. Minimum 3 years of relevant experience in an OEM company as an EMS Project Manager or Planner, with proven experience in production planning, forecasting, and supply execution control (advantage"
HW Integration Practical Engineer,ACS Motion Control,Yokneam Illit,2026-05-12,https://acsmotioncontrol.com/comeet/co/acs-motion-control-israel-hq/C8.166/hw-integration-practical-engineer/all/,R&D - HW,On-site,"Description: Plan and perform validation testing to analog and digital boards Design and execute complex integration tasks in Motion Control Application products Debug and correct design flaws and problems Understand CE, UL and Functional Safety standards and perform these tests for Motion Control Applications Write integration and test reports, design and certification documents&nbsp; Primary Duties and Responsibilities Perform Safety, CE, UL tests while understanding the standards and their impact on design&nbsp; Analyze, debug and modify existing products to address EOL and reliability issues&nbsp; Perform Bring-Up tasks, validate design, support transition to manufacturing&nbsp; Define and write Testing and Validation documents/reports &nbsp; | Requirements: Practical Engineer 2+ years of Experience as a R&amp;D Validation Engineer Good knowledge of relevant CAD tools (ORCAD, Allegro) Experience and knowledge of safety standards and certification processes including hands on experience - advantage Experience with motion and control systems - advantage Personal skills: Excellent interpersonal skills, Ability to work independently or in a team of engineers Creative in solving complex problems"
NPI Project Manager,ACS Motion Control,Yokneam Illit,2026-05-11,https://acsmotioncontrol.com/comeet/co/acs-motion-control-israel-hq/68.964/npi-project-manager/all/,Operations,On-site,"Description: Primary Function of Position: Lead New Product Introduction (NPI) processes, transitioning new products from development to production, while meeting quality, cost, and schedule targets. Roles and Responsibilities: ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Manage and lead NPI projects from development through mass production ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Coordinate cross-functional interfaces: Engineering, Manufacturing, ATE, Quality, Procurement, Logistics, and Marketing ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Build project plans, track milestones, and manage risks ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Manage subcontractors for NPI manufacturing ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Lead end-to-end transfer processes from development to production (Transfer to Production) ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Drive process improvements and implement work methodologies ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ensure compliance with quality and cost targets | Requirements: Job Requirements: ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Practical Engineer (Technician) or Bachelor’s degree in a relevant field (Mechanical Engineering / Industrial Engineering / Electronics, etc.) ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Proven experience in project management, preferably in a manufacturing or NPI environment ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Understanding of manufacturing processes, especially electronic assemblies and enclosures ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ability to lead and"
Production Operator,ACS Motion Control,Yokneam Illit,2026-05-06,https://acsmotioncontrol.com/comeet/co/acs-motion-control-israel-hq/68.960/production-operator/all/,Production,On-site,"Description: עבודה בייצור. טעינת תוכנות, קונפיגורציה של המערכות וביצוע בדיקות סופיות בייצור הרכבה מכאנית של מוצרים אלקטרוניים | Requirements: ·&nbsp;&nbsp;&nbsp;&nbsp;דיוק וסדר בעבודה ·&nbsp;&nbsp;&nbsp;&nbsp;יכולת עבודה תחת עומס וריבוי משימות ·&nbsp;&nbsp;&nbsp;&nbsp;שירותיות ויחסי אנוש מצויינים ·&nbsp;&nbsp;&nbsp;&nbsp;יכולות טכניות טובות, מוטוריקה עדינה טובה, נסיון בהרכבה מכאנית – יתרון משמעותי דרישות נוספות: ·&nbsp;&nbsp;&nbsp;&nbsp;נכונות לשעות נוספות על פי צורך"
R&D Hardware Engineer (Board Designer),ACS Motion Control,Yokneam Illit,2026-05-14,https://acsmotioncontrol.com/comeet/co/acs-motion-control-israel-hq/FA.16C/rd-hardware-engineer-board-designer/all/,R&D - HW,On-site,"Description: &gt;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Design and development of complex anlog &amp; digital boards for Motion Control applications &gt;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Participate in the architecture design of future applications and products &gt;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Support existing designs, implement changes and reliability improvement enhancements, test and validate new designs &nbsp; Primary Duties and Responsibilities &gt;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Design and develop complex boards &gt;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Define Requirements, engineering specs and Validation documents &gt;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Select major components, lead layout and placement using contractors &gt;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Perform Bring-Up tasks, validate design, support transition to manufacturing, support the boards in their life cycle &nbsp; | Requirements: &gt;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;B.Sc. in Electrical Engineering &gt;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;At Least 4 years of proven experience in board design &gt; 2–3 years of hands-on experience in FPGA design and development &gt; Proven experience in VHDL coding &gt;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Good knowledge of analog and digital electronics &gt;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Excellent level of System Engineering – ability to dissect and analyze high level requirements into digital and analog boards’ architecture and requirements &gt;&nbsp;&nbs"
Sales Engineer,ACS Motion Control,Karlsruhe,2026-05-12,https://acsmotioncontrol.com/comeet/co/acs-motion-control-europe-germany/75.959/sales-engineer/all/,Sales,Remote,"Description: We are seeking a proactive and technically proficient Sales Engineer to support and expand our business across the DACH region. This multifaceted role blends technical sales expertise with strategic business development to identify, pursue, and secure new opportunities. As a Sales Engineer, you will engage in business development, technical sales, and account management, primarily within the rapidly evolving laser and semiconductor industries. You will collaborate closely with a dynamic, international team of sales and application engineers and play a key role in leading customer projects to successful outcomes. Business Development Identify and qualify new business opportunities and target markets. Proactively research and approach potential customers and partners. Build and maintain strong, long-term customer relationships. Develop and execute local go-to-market strategies in alignment with company goals. Attend trade shows, conferences, and networking events to generate leads and increase brand visibility. Track market trends, competitor activities, and customers’ needs to inform strategy. &nbsp; Internal Collaboration Work closely with Sales, Product Management, Engineering, and Customer Support teams. Share market feedback to inform product development and strategy. Maintain accurate pipeline data and forecasts in CRM systems. &nbsp; | Requirements: Bachelor’s degree in engineering (Electrical, Mechanical, Mechatronics, Automation) or equivalent experience. "
Segment Marketing Manager,ACS Motion Control,Yokneam Illit,2026-05-10,https://acsmotioncontrol.com/comeet/co/acs-motion-control-israel-hq/4D.762/segment-marketing-manager/all/,Marketing,On-site,"Description: Reports To: Marketing and Business Development Manager Role Summary The Segment Marketing Manager (SMM) is responsible for driving global demand for the ACS offering in the Semiconductor manufacturing equipment market and other assigned markets. This role focuses on creating and supporting strategic business development initiatives, gathering and reporting high‑level customer feedback, producing application‑specific technical marketing content, and gathering and reporting market intelligence. Shift Your Career in Motion! ACS Motion Control is a supplier of high-end motion control systems serving high-tech original equipment manufacturers. Types of equipment using our products include: -&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Semiconductor manufacturing systems -&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Electronics/PCB and display manufacturing systems -&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Biomedical - Genome sequencing systems -&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Laser microprocessing systems Our vision is to make life-changing innovations possible by creating the smartest motion control solutions through long-term partnerships. Key Responsibilities 1. Business Development ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Perform market studies and develop business plan proposals to support strategic business development initiatives ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Identify prospective customers and work with sales managers to create an account plan to raise "
אורז/ת במחלקת משלוחים,ACS Motion Control,Yokneam Illit,2026-05-08,https://acsmotioncontrol.com/comeet/co/acs-motion-control-israel-hq/6B.A6E/%D7%90%D7%95%D7%A8%D7%96-%D7%AA-%D7%91%D7%9E%D7%97%D7%9C%D7%A7%D7%AA-%D7%9E%D7%A9%D7%9C%D7%95%D7%97%D7%99%D7%9D/all/,Production,On-site,"Description: תיאור התפקיד ותחומי אחריות: התפקיד כולל אחריות מלאה על ניהול תהליכי המשלוחים, הבקרה והקליטה במחלקה, תוך הקפדה על עמידה בלוחות זמנים, איכות המוצרים, ותיאום עם מחלקות הייצור, המחסן והשירות. במסגרת התפקיד נדרש טיפול שוטף במשלוחים, בקרה על תהליכי קליטת מוצרים חוזרים. •&nbsp;ביצוע משלוחים שוטפים ותיקונים ללקוחות בהתאם תוכנית אספקות שבועית • טיפול במשלוחים בלתי מתוכננים ותיקונים לפי הצורך ובתיאום עם גורמים רלוונטיים. •&nbsp;בדיקה ובקרת איכות של תוצרת גמורה בהתאם לנוהלי האיכות. •&nbsp;וניהול תיעוד של מסמכי משלוחים באופן מסודר. •&nbsp;קבלת מוצרי RMA (החזרות מלקוחות), ביצוע ביקורת פיזית, קליטה במערכת והעברה למחלקת התיקונים. •&nbsp;הזמנת חומרי גלם לאריזה וניהול זמינותם במלאי. •&nbsp;ביצוע ספירות מלאי שנתיות למלאי אריזות ודיווח על פערים, במידת הצורך. &nbsp;• מתן סיוע למחלקות הייצור והמחסן בעבודה השוטפת בהתאם לצרכים. | Requirements: דרישות: ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;השכלה תיכונית ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;סדר וארגון ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;מוסר עבודה גבוה ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;יכולת לעבודה פיזית ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;הכרת סביבה ממוחשבת ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;עבודה במערכת מידע פריוריטי&nbsp;-&nbsp;יתרון ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ידיעת עברית - קריאה וכתיבה ברמה טובה ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ידיעת אנגלית - ברמה סבירה דרישות נוספות: ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;נכונות לשעות נוספות על פי צורך ·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;נ"
Bookkeeper,eToro,Bnei Brak,2026-02-01,https://www.etoro.com/about/careers/position/37.469/,Finance,Hybrid,"Description: eToro is the trading and investing platform that empowers users to invest, share and learn. We were founded in 2007 with the vision of a world where everyone can trade and invest in a simple and transparent way. We have created an investment platform that is built around collaboration and investor education. On our platform, users can view other investors’ portfolios and statistics, and interact with them to exchange ideas, discuss strategies and benefit from shared knowledge. We have over 38 million registered users from 75 countries and our platform is available in 20 languages. We are a fast growing business with over 1,500 employees across 13 offices around the globe, strategically positioned to serve the needs of users. You can find out more about eToro here . We are constantly growing and are excited to share that we are looking for a Bookkeeper to join our Team. What you’ll be doing? Manage account payables Perform cash reconciliations Manage employee reimbursements Assist with month-end closing Prepare and submit authority reports | Requirements: &nbsp; Type 1+2 Bookkeeper with 5-6 years of experience Proficient in Excel and tech-savvy Experience with Priority ERP (a plus) A hard-working, dependable professional who is comfortable with meeting deadlines Experience working at a granular bookkeeping level, handling day-to-day accounting entries Proven experience with bank reconciliations Ability to work independently and manage routine tasks with minimal su"
Crypto / Digital Assets Custody Operator,eToro,Bnei Brak,2026-05-05,https://www.etoro.com/about/careers/position/69.565/,Solutions Group,Hybrid,"Description: eToro is the trading and investing platform that empowers users to invest, share and learn. We were founded in 2007 with the vision of a world where everyone can trade and invest in a simple and transparent way. We have created an investment platform that is built around collaboration and investor education. On our platform, users can view other investors’ portfolios and statistics, and interact with them to exchange ideas, discuss strategies and benefit from shared knowledge. We have 40 million registered users from 75 countries and our platform is available in 20 languages. eToro is an innovative, fast growing business and listed on Nasdaq in May 2025.&nbsp;We&nbsp;have&nbsp;over 1,500 employees across more than 10 offices around the globe, strategically positioned to serve the needs of users. You can find out more about eToro here . We are seeking a highly disciplined, technically elite Digital Assets Custody Operator to serve as the guardian of eToro’s multi-asset portfolio. This is not a typical operations role. You will operate at the very heart of our security architecture, blending precise technical execution with a high-level security mindset. You will be responsible for executing complex cryptographic procedures in secure environments while simultaneously designing the future of our security architecture. If you are passionate about the deepest intricacies of institutional custody, comfortable with Linux command lines and AI, and ready to proactively de"
DevOps Engineer,eToro,Bnei Brak,2026-04-28,https://www.etoro.com/about/careers/position/99.86d/,Solutions Group,Hybrid,"Description: DevOps Engineer eToro is the trading and investing platform that empowers users to invest, share, and learn. We were founded in 2007 with the vision of a world where everyone can trade and invest simply and transparently. We have created an investment platform that is built around collaboration and investor education. On our platform, users can view other investors’ portfolios and statistics, and interact with them to exchange ideas, discuss strategies, and benefit from shared knowledge. We have 40 million registered users from 75 countries, and our platform is available in 20 languages. eToro is an innovative, fast-growing business and is listed on Nasdaq in May 2025. We have over 1,500 employees across more than 10 offices around the globe, strategically positioned to serve the needs of users. You can find out more about eToro here. Join our group of DevOps engineers, where we address large-scale challenges and drive innovation through cross-organizational projects. We design scalable and resilient solutions, implement cutting-edge technologies, and optimize automation to enhance reliability and efficiency. Our team establishes best practices, creates guidelines, and promotes a strong DevOps culture across R&amp;D. Design, implement, and operate large-scale, complex environments, ensuring high availability, seamless scalability, and optimal performance across diverse systems. Job Responsibilities: Lead and contribute to cross-organization DevOps projects. Estab"
Global Payroll Manager,eToro,Bnei Brak,2026-03-24,https://www.etoro.com/about/careers/position/5b.761/,Finance,Hybrid,"Description: &nbsp;Are you ready to join the most exciting Fintech company?? eToro is a leading global social investment network, enabling millions of users to trade and invest online in crypto currencies, securities, and CFDs whose underlying assets are currencies, commodities, indices, and stocks in a simple, transparent, and more enjoyable way. Today, we empower over 30 million users in more than 140 countries and continue to grow and expand worldwide. We are looking for a talented individual to join our amazing finance team as our new Global Payroll Manager! If you are intelligent, dynamic, an autodidact, meticulous, proactive, and hardworking, and if you wish to influence all aspects of the business and work with highly experienced, professional teammates across the company, this is a great opportunity to join the corporate area at eToro. What will you be doing: Manage the payroll team as well as take responsibility for processing payroll in Israel and entities abroad (over 1,000 employees). Be the focal point and interface with HR regarding all aspects reflected in payroll. Analyze variances in payroll elements and report to management. Ensures global SOX internal control compliance Work closely with payroll professionals in various locations overseas Work with insurance companies and manage employee social benefits | Requirements: &nbsp;10+ years of experience Global Payroll experience from varied locations - a must! Advanced knowledge of equity-based rewards Proficien"
Senior Devops Engineer,eToro,Bnei Brak,2026-04-19,https://www.etoro.com/about/careers/position/19.157/,Solutions Group,Hybrid,"Description: eToro is the trading and investing platform that empowers users to invest, share and learn. We were founded in 2007 with the vision of a world where everyone can trade and invest in a simple and transparent way. We have created an investment platform that is built around collaboration and investor education. On our platform, users can view other investors’ portfolios and statistics, and interact with them to exchange ideas, discuss strategies and benefit from shared knowledge. We have&nbsp;40&nbsp;million registered users from&nbsp;75&nbsp;countries and our platform is available in 20 languages.&nbsp;eToro is an innovative, fast growing business and listed on Nasdaq in May 2025.&nbsp;We&nbsp;have&nbsp;over 1,500 employees across&nbsp;more than 10&nbsp;offices around the globe, strategically positioned to serve the needs of users. You can find out more about eToro&nbsp; here . Join our group of DevOps engineers, where we address large-scale challenges and drive innovation through cross-organizational projects. We design scalable and resilient solutions, implement cutting-edge technologies, and optimize automation to enhance reliability and efficiency. Our team establishes best practices, creates guidelines, and promotes a strong DevOps culture across R&amp;D. Design, implement, and operate large-scale, complex environments, ensuring high availability, seamless scalability, and optimal performance across diverse systems. Job Responsibilities: Lead and contribute to"
Brand & Field Marketing Manager DACH (m/f/d),Cardo Systems,Bayern & Baden Württ,2026-05-10,https://www.comeet.com/jobs/cardosystems/F2.003/brand--field-marketing-manager-dach-mfd/34.869,Sales,Remote,"Description: 📍&nbsp; Standort :&nbsp;Homeoffice (bevorzugt in NRW, Niedersachsen, Bayern oder Baden-Württemberg) ✈️&nbsp; Reiseanteil :&nbsp;ca. 50% 🧭&nbsp; Berichtslinie :&nbsp;Country Manager DACH Über uns Cardo Systems ist Weltmarktführer in der Entwicklung und Vermarktung kabelloser Kommunikationssysteme für Motorrad-, Ski- und Offroad-Helme. Unsere Produkte stehen für Innovation, höchste Qualität und echte Leidenschaft – und ermöglichen Fahrer:innen weltweit ein neues Level an Freiheit und Konnektivität. Deine Rolle In dieser vielseitigen Position verbindest Du&nbsp;Vertrieb, Marketing und Community-Building. Du stärkst unsere Markenpräsenz in der DACH-Region, entwickelst Partnerschaften weiter und bringst unsere Social-Media-Kanäle auf das nächste Level. Deine Aufgaben Partner- &amp; Handelsmanagement (ca. 50 %) Entwicklung und Umsetzung von Vertriebs- und Marketingmaßnahmen im Einklang mit globalen Strategien Identifikation und Gewinnung neuer Handelspartner in Deiner Region Aufbau und Pflege nachhaltiger Beziehungen zu bestehenden und neuen Partnern Regelmäßige Besuche vor Ort zur: Optimierung der Marken- und Warenpräsentation am POS Durchführung von Produktschulungen und Präsentationen Social Media &amp; Community Management (ca. 50 %) Strategische Weiterentwicklung unserer Social-Media-Kanäle (Instagram, TikTok, Facebook, YouTube) Planung und Umsetzung globaler sowie regionaler Kampagnen Erstellung von authentischem Content (Foto, Video, Text) in Zusammenarbeit mit "
Business Application Developer (CRM),Cardo Systems,Ra'anana,2026-04-19,https://www.comeet.com/jobs/cardosystems/F2.003/business-application-developer-crm/84.562,IT,Hybrid,"Description: About Cardo Cardo Systems is a provider of cutting-edge communication and connectivity devices and applications for powersports and outdoor enthusiasts. In 2026, Cardo is proudly unveiling its Beyond Helmet line, the first of its kind in the motorcycle industry, fostering a new age in safety, sound, and communications. After pioneering the world’s first Bluetooth-based wireless intercom headset in 2004, Cardo has been responsible for many of the industry’s innovations, revolutionizing communication, pushing technological boundaries, and enhancing user safety. Now sold in over 100 countries, Cardo is proud to be the world’s leading communication device for groups in motion. We are seeking a Business Application Developer (CRM) to join the IT team. Full-time position in a hybrid model (from the company’s offices at Raanana/from home), reporting to the IT Director. Key Responsibilities Own the full lifecycle of the organizational CRM system (Zoho CRM preferred) — from configuration and maintenance to process improvement and user adoption Lead implementation, upgrade, and optimization projects for information systems across the organization Design and build automated business processes using automation platforms such as Make (Integromat), Zapier, Workato, or Marketo — including building complex, multi-step flows from scratch Map, analyze, and automate cross-departmental workflows, translating business needs into scalable automated solutions Work extensively with APIs"
Director of Embedded Software Engineering,Cardo Systems,Ra'anana,2026-03-30,https://www.comeet.com/jobs/cardosystems/F2.003/director-of-embedded-software-engineering/E5.867,R&D,Hybrid,"Description: About Us Cardo Systems is a provider of cutting-edge communication and connectivity devices and applications for powersports and outdoor enthusiasts. In 2026, Cardo is proudly unveiling its Beyond Helmet line, the first of its kind in the motorcycle industry, fostering a new age in safety, sound, and communications. After pioneering the world’s first Bluetooth-based wireless intercom headset in 2004, Cardo has been responsible for many of the industry’s innovations, revolutionizing communication, pushing technological boundaries, and enhancing user safety. Now sold in over 100 countries, Cardo is proud to be the world’s leading communication device for groups in motion. &nbsp; Cardo Systems is seeking an experienced Director of Embedded Software Engineering to lead multiple embedded software teams and drive the delivery of complex, multidisciplinary products. Reporting to the VP R&amp;D, this role combines people leadership, technical oversight, and end-to-end execution , working closely with hardware, RF, audio, and mobile teams. Full-time position in a hybrid model (from the company’s offices at Ra'anana/from home). Responsibilities ﻿ Team &amp; Leadership Lead and grow multiple embedded software teams (15–25 engineers, including team leads) Build a strong engineering culture of ownership, quality, and continuous improvement Mentor engineers and team leads ﻿Delivery &amp; Execution Own delivery of embedded software across multiple products and releases Drive pl"
Director of Supply Chain,Cardo Systems,Ra'anana,2026-03-17,https://www.comeet.com/jobs/cardosystems/F2.003/director-of-supply-chain/39.76B,Operations,Hybrid,"Description: About Cardo Cardo Systems is a provider of cutting-edge communication and connectivity devices and applications for powersports and outdoor enthusiasts. In 2026, Cardo is proudly unveiling its Beyond Helmet line, the first of its kind in the motorcycle industry, fostering a new age in safety, sound, and communications. After pioneering the world’s first Bluetooth-based wireless intercom headset in 2004, Cardo has been responsible for many of the industry’s innovations, revolutionizing communication, pushing technological boundaries, and enhancing user safety. Now sold in over 100 countries, Cardo is proud to be the world’s leading communication device for groups in motion. Position Overview Cardo Systems is seeking an experienced Director of Supply Chain (SCM) to lead and optimize the company’s global supply chain operations supporting the production and distribution of millions of consumer electronic products annually.&nbsp; The Director of SCM will be responsible for the end-to-end coordination of order fulfillment, logistics, and supply planning across Cardo’s global manufacturing and distribution network. The role requires strong operational leadership, analytical capability, and strategic thinking to ensure supply continuity, cost efficiency, and high service levels in a complex, multi-regional supply chain environment. The position manages three core teams: Order Management , Logistics (including global freight forwarding and the Israel warehouse) , and Pla"
Embedded Software Engineer,Cardo Systems,Ra'anana,2026-04-26,https://www.comeet.com/jobs/cardosystems/F2.003/embedded-software-engineer/39.867,R&D,On-site,"Description: Cardo Systems, the global market leader in the field of wireless communication systems for motorcycle &amp; ski helmets, is looking for an experienced and talented Embedded Software Engineer to join its SW team. Full-time position in a hybrid model (from company’s offices at Raa ’nana/from home), reporting to SW Team Leader. Roles and Responsibilities : Develop the next generation of Cardo wireless communication products in a C-embedded development environment Be a significant part of our development team, responsible for all aspects of software development - design, development, and productization. Demonstrate technical leadership in multiple domain areas. | Requirements: Excellent graduate (B.Sc.) in CS/CE/EE from leading universities 5+ years of proven track record in embedded software development (C/C++) Experience with embedded SW architecture design and system integration - a considerable advantage. Strong knowledge and understanding of communication protocols. Experience with wireless communication (BT and BLE) - a considerable advantage Good communication skills and excellent teamwork capabilities Independent and self-motivated with a can-do attitude Capable of executing under uncertainty in a dynamic environment Excellent verbal and written skills in English We are an equal opportunity employer and value diversity at our company. We do not discriminate based on race, religion, color, national origin, gender, sexual orientation, age, marital status, veter"
