title,company,location,date,url,department,workplace_type
Senior Full Stack Developer בחברת סטארט-אפ,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153310/,Software Development,Hybrid
Backend Team Lead בחברת סטארט-אפ בתחום ה-Fintech,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153329/,Software Development,Hybrid
Backend Tech Lead בחברה בתחום ה- Cyber Intelligence,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153344/,Software Development,Hybrid
Full Stack Team Lead בחברת סטארט-אפ בתחום ה- Digital Twin Software,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153351/,Software Development,Hybrid
Backend Engineer (NodeJS) בחברת Fintech,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153337-1/,Software Development,Remote
Senior Full Stack Developer בחברת סטארט-אפ,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153309/,Software Development,Hybrid
Senior Full Stack Tech Lead בחברת סטארט-אפ,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153314/,Software Development,Hybrid
Senior Python Backend Developer בחברת סטארט-אפ,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/python-developer/153327/,Software Development,Hybrid
משרת פיתוח Rust בחברת סטארט-אפ בתחום ה-Retail,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153322/,Software Development,Hybrid
R&D Manager- AI Solutions Embedded Systems Security Researcher and Developer בחברת הייטק בתחום הסייבר,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/153317/,Software Development,onsite
Senior Platform Engineer (Backend) בחברת סטארט-אפ בתחום הסייבר,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153242/,Software Development,Hybrid
Backend Developer- Cloud בחברת סטארט-אפ בתחום ה-Data Infrastructure,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153267/,Software Development,Hybrid
