title,company,location,date,url,department,workplace_type,description
רכז/ת פיזיותרפיה,מחוז דרום,דרום,2025-12-18,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=48255,אחים ואחיות,,"למחוז דרום ‏‏דרוש/ה רכז/ת פיזיותרפיה בתחום התפתחות הילד תיאור תפקיד : אחריות מקצועית על צוות הפיזיותרפיסטים ההתפתחותיים במחוז: גיוס פיזיותרפיסטים התפתחותיים ליחידות המחוז, שימור הצוות ואחריות על ההתפתחות המקצועית ותוכנית הכשרה שנתית קיום ישיבות צוות מחוזיות, חניכה והדרכה של הצוות עבודת ניתוב ובקרה: מיון, אישור וניתוב הפניות בתחום הפיזיותרפיה ההתפתחותית במחוז, ניהול ממשק עם ספקי חוץ תוך בקרה שוטפת על העבודה המקצועית ושמירה על נהלי כללית ניהול מקצועי ותחום אחריות: גיבוש תוכניות עבודה רלוונטיות לנושא, ייעוץ לצוות בבדיקה ובטיפול בתחום אבחון וטיפול במטופלים בתחום, במסגרת מכוני כללית ייעוץ, חניכה והדרכה לפיזיותרפיסטים בתחום המומחיות עדכון באופן אישי בשיטות וחידושים בתחום המומחיות באמצעות ספרות מקצועית, קורסים ימי עיון וכנסים ארגון השתלמויות, ימי עיון ופעילויות ריענון רלוונטיות לצוות, הדרכת הצוות והעברת מידע יוזמה וקידום הקניית ידע ומיומנויות מקצועיות, שיפור תהליכי עבודה ושימוש בציוד מתקדם קשר שוטף עם עמיתים במוסד ומחוצה לו להעשרה בתחום דרישות התפקיד: השכלה אקדמית (תואר ראשון) בפיזיותרפיה הסמכה לביצוע בדיקות אבחון בכללית ניסיון קודם של שנתיים ומעלה בתחום המקצועי התמחות וידע מתאים בתחום האחריות כושר ארגון יכולת הדרכה יכולת שיתוף פעולה עם עמיתים יחסי אנוש טובים *תינתן עדיפות למועמדים/ות עם מוגבלויות"
טבח/ית ראשי/ת,מרכז רפואי קפלן,רחובות,2025-12-16,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=47126,אחזקה ולוגיסטיקה,,"דרוש/ה טבח/ית ראשי/ת תיאור התפקיד : אחריות על בניית תפריטים, מתכונים ועצי מוצר בהתאם להנחיות התזונאיות ייצור על פי מתכונים ותפריטים בהתאם לתוכנית הייצור המוכתבת תכנון, בקרה ופיקוח על ייצור והגשת האוכל ע""מ שיהיה איכותי, טעים ואסתטי ניהול עובדים בייצור ותיאום עם מנהל המטבח, חלוקת משימות ותחומי אחריות ווידוא ביצוע בפועל אכיפה וביצוע העבודה בהתאם לדרישות ונהלי בטיחות מזון, תברואה, היגיינה, כשרות, גיהות בעבודה, בטיחות אש וכד' הקפדה על אחזקה ותחזוקה שוטפת של הציוד, תחזוקה מונעת ותחזוקת שבר על פי תכנית מוגדרת מראש ביצוע הדרכות והכשרות לצוותי הבישול דרישות התפקיד : 10 שנות לימוד לפחות תעודת מקצוע בטבחות סוג 5 (משרד הכלכלה) ניסיון של 5 שנים לפחות בתחום ההסעדה המוסדית ניסיון כטבח/ית בבית חולים-יתרון ניסיון וידע בעבודה עם הפעלת ציוד בישול מתקדם הכרת הדרישות והנהלים בתחום המקצועי ידע בתפעול מערכות מידע ומחשוב רלוונטיות לעיסוק יכולת פיקוח על צוות עובדים קפדנות ודייקנות שליטה בשפה העברית יכולת הדרכה מקצועית סדר וארגון תודעת שירות גבוהה *תינתן עדיפות למועמדים/ות עם מוגבלויות"
רכז/ת הדרכה סימולטק,הנהלה ראשית,כפר סבא,2025-12-15,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=47993,מנהל ומטה,,"דרוש/ה רכז/ת הדרכה סימולטק - חטיבת בתי החולים (מיקום: מרכז רפואי מאיר) תיאור התפקיד : הנחיית נושאים רפואיים על פי הצורך (כגון: הנשמה, החייאה, אולטרסאונד, לפרוסקופיה, טיפולים רפואיים) ביצוע סימולציות והדרכות פרונטליות לצוותים רפואיים וסיעודיים הכוללות את ניהול הסימולציה, תפעול מוניטורים, תצפית, איסוף נקודות למשוב, עיבוד ותחקיר למשתתפים פיתוח סימולציות תוצרים מתוקשבים ועזרי למידה עבודה בשיתוף עם מומחי תוכן לצורך תיקוף של תוכני למידה מקצועיים אחריות על ניהול קורס - תיאום מרצים, לימוד תכנים ע""פ סילבוס, ניהול ממשק למרצים, הפקת לקחים לטובת שיפור למחזור הבא וכו' דרישות התפקיד : השכלה בתחום רפואי ( כגון: סיעוד,/פרמדיק /מקצועות הבריאות) רישיון/תעודת הסמכה בהתאם להשכלה יכולת למידה מהירה של נושאים רפואיים ניסיון בהדרכה - 3 שנים לפחות ניסיון בהדרכת סימולציות - יתרון יכולת תפעול של טכנולוגיות חדשות תפקוד בתנאי לחץ וריבוי משימות יכולת עבודה בצוות יכולת ניהול וארגון ראייה מערכתית רחבה יוזמה, אסרטיביות, ייצוגיות וגמישות חשיבתית תפקוד בתנאי לחץ וריבוי משימות העבודה בבי""ח מאיר, התפקיד דורש נסיעות לבתי חולים להדרכות (מוניות) שפות - שליטה טובה מאוד בעברית, שליטה טובה באנגלית *תינתן עדיפות למועמדים/ות עם מוגבלויות"
חשמלאי/ת,מרכז רפואי מאיר,מרכז רפואי מאיר- כפר סבא,2025-12-11,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=48666,מנהל ומטה,,"למרכז רפואי מאיר דרוש/ה חשמלאי/ת תיאור התפקיד: ביצוע עבודות אחזקה בחשמל ולפי דרישה ביצוע עבודות כחלק מצוות החשמל בבית החולים דיווח על עבודות שבוצעו דרישות התפקיד: בוגר/ת מוסד לימודי במקצוע החשמל רישיון חשמלאי/ת מוסמך/ת בתוקף, מטעם משרד התמ""ת ניסיון של 5 שנים בעבודות אחזקת מערכות חשמל בבניינים ובתעשייה ידע בקריאת תוכניות חשמל במבנים ובקריאת תוכניות פיקוד הכרת מערכות החשמל בבית החולים- יתרון ידיעת השפה העברית על בוריה. ידיעת אנגלית טכנית- קריאה והבנה ביצוע תורניות וכוננויות לפי דרישה יכול עבודה בשעות לא שגרתיות יכולת עבודה בצוות ותודעת שירות גבוהה *תינתן עדיפות למועמדים/ות עם מוגבלויות"
מזכיר/ה רפואי/ת,מרכז רפואי קפלן,רחובות,2025-12-09,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=48169,מנהל ומטה,,"למרכז רפואי קפלן דרוש/ה מזכיר/ה רפואי/ת למערך אמבולטורי. תיאור התפקיד: טיפול אדמיניסטרטיבי באשפוז מטופלים במחלקות בית החולים או במרפאות החוץ. מתן שירות פרונטלי וטלפוני בנושאים אדמיניסטרטיביים למטופלים ולבני משפחותיהם. תמיכה אדמיניסטרטיבית בצוות הרפואי והסיעודי במרפאה. קיום ממשקי עבודה עם כל יחידות בית החולים לצורך קידום הטיפול במטופל (מחלקות אשפוז, מרפאות חוץ, יחידות דימות, מעבדות, יחידת הסניטרים ועוד). תיעוד ודיווח על פעולות שבוצעו במרפאה במערכות ממוחשבות. עבודה משרדית שוטפת: הכנת תיקים, תיוק, סריקה, הנפקת מדבקות, טיפול בדואר, הזמנת ציוד וכדו' דרישות התפקיד: תעודת בגרות מלאה - חובה תעודת מזכירות רפואית - חובה ניסיון בעבודת מזכירות בתחום הרפואי - יתרון שליטה מלאה בשפה העברית ידיעה של שפה נוספות - יתרון שליטה במחשב ובתוכנות Office כושר ארגון, תפעול וקידום תהליכים יוזמה ותפיסת תפקיד רחבה תודעת שירות גבוהה תקשורת בין אישית טובה ויכולת עבודה בצוות יכולת ביטוי טובה בעל פה ובכתב *תינתן עדיפות למועמדים עם מוגבלויות."
פקיד/ת מוקד,מרכז רפואי מאיר,כפר סבא - מרכז רפואי מאיר,2025-12-09,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=42322,מנהל ומטה,,"פקיד/ת מוקד תפעול - משרה חלקית במשמרות תיאור התפקיד: עבודה במוקד בית החולים במצבים משתנים ומצבי חירום (מלחמה, קורונה וכדומה) לצד שגרה מענה טלפוני לפניות פנימיות בנושאי: ביטחון, אחזקה, לוגיסטיקה, משק, תחבורה, חצרנות ועוד - בירור מהות הפנייה והעברתה לגורם רלוונטי לטיפול ומעקב אחר ביצוע קבלת התראות חירום וטיפול לפי נהלי המוקד (לדוג' התראות אש, מצבי חירום רפואיים וכו') קשר עם גורמי חוץ, מד""א, חב' אמבולנסים, חב' מוניות, משרד הבריאות, צה""ל ועוד דרישות התפקיד: תעודת בגרות מלאה - חובה ניסיון בתפקיד דומה - יתרון ידע בסיסי בהפעלת מחשב ותוכנות (אופיס ושונות) יכולת למידה עצמית, הגדלת ראש, אחריות אישית יחסי אנוש טובים, יכולת עבודה בצוות, תודעת שירות גבוהה אחריות, עמידה בתנאי עומס ולחץ, יכולת עמידה במצבים משתנים נכונות למשרה חלקית בהיקף של 50% משרה, עבודה במשמרות 24/7 זמינות ל - 2 או 3 משמרות בשבוע (8 שעות משמרת) -זמינות משמרת בוקר/ערב/ לילה /סופ""ש /חגים *תינתן עדיפות למועמדים/ות עם מוגבלויות"
דיאטן/ית מרכז/ת בכיר/ה,מרכז רפואי מאיר,המרכז הרפואי מאיר,2025-12-09,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=42338,תזונה ודיאטה,,"למרכז הרפואי מאיר דרוש/ה דיאטן/ית מרכז/ת בכיר/ה - פיקוח, תזונה ומזון בבי""ח - 30% משרה תיאור התפקיד: אחריות ליישום עקרונות תזונתיים, ולקידום הטמעת סטנדרטים תזונתיים במערך מזון, בבית חולים בהתאם להנחיות הנהלת המחלקה לתזונה ודיאטה בבית החולים, ומשרד הבריאות יישום תוכניות ההזנה כנדרש על פי נהלי משרד הבריאות, ובכלל זה השתתפות בתכנון, בקרה, הרכבה ויישום התפריטים בביה""ח, בתיאום עם המחלקה לתזונה ודיאטה ועם מנהל המטבח מתן מענה מקצועי למערך המזון של בית החולים, בהלימה לתוכנית הטיפול התזונתית במחלקות בקרה על תהליך הכנת המזון, בדיקת רכיבי תזונה וערכים תזונתיים של כל סוגי התפריטים והמתכונים, תיעוד ואישור ביצועם בכתב עריכת ניתוח תזונתי של כל סוגי התפריטים והמתכונים ביצוע בקרה על תכנון התפריט ותיעודו מתן אישור לרכישת מוצרי מזון מעובדים ורכישת מזון ממקורות חוץ השתתפות בתהליכי תכנון המטבח בנושאים שונים, הכנסת מתכונים ומזונות חדשים, תכנון אופן חלוקת המזון ביחד עם הנהלת המטבח הדרכת צוות הנהלת מערך המזון ועובדי מערך המזון בנושא התנהלות התזונה ביצוע הדרכות לעובדי הצוות הסיעודי וכוחות העזר בנושא חלוקת מזון כתיבת נהלים ותכניות הדרכה לעובדים ביצוע תפקידים נוספים בהתאם להנחיות הממונה 12 שעות שבועיות, פעמיים בשבוע דרישות התפקיד: השכלה אקדמית (תואר ראשון) במדעי התזונה יתרון לתואר שני במדעי התזונה ו/או בבריאות הציבור, ו/או בניהול מערכות בריאות יתרון עבור סיום קורס הכשרה לדיאטנים מפקחים תזונה ומזון רישיון עיסוק כדיאטן/ית מוסמך/ת בישראל (משרד הבריאות) 3 שנות ניסיון מקצועי שליטה טובה בשפה העברית ידיעת השפה האנגלית (כתיבה וקריאת ספרות מקצועית) תקשורת בין אישית טובה כושר הדרכה והנחיה, עבודה בצוות, תיאום וארגון *תינתן עדיפות למועמדים/ות עם מוגבלויות"
קלינאי/ת תקשורת,מרכז רפואי מאיר,מרכז רפואי מאיר - כפר סבא,2025-12-09,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=48649,קלינאות תקשורת,,"למרכז הרפואי מאיר דרוש/ה קלינאי/ת תקשורת גריאטריה שיקומית - 40% תיאור התפקיד: ביצוע הערכה אבחונית למבוגרים במחלקות ובמרפאות ביה""ח בתחומי השפה, הדיבור והשמיעה בתחום שפה ודיבור: הערכה וטיפול בהפרעות שפה, דיבור ותקשורת נרכשת ואורגנית בתחום הקול: הערכה וטיפול בהפרעות קול נרכשות בתחום הבליעה: הערכה וטיפול בקשיי בליעה במבוגרים, במסגרת ייעוציים במחלקות האשפוז קביעת תוכנית טיפולית או הצעה על הערכה והמלצה לתוכנית טיפולית כולל מסגרת הטיפול המומלצת בהתאם לסוג הליקוי ביצוע תפקידים נוספים, בתחום המקצועי, לפי הוראות הממונה דרישות התפקיד: השכלה אקדמית (תואר ראשון) בקלינאות תקשורת רישיון עיסוק במקצוע (משרד הבריאות) ידיעת השפה העברית על בורייה ידיעת השפה האנגלית כדי קריאת ספרות מקצועית כושר הבעה בכתב ובעל פה יכולת עבודה בצוות * תינתן עדיפות למועמדים/ות עם מוגבלויות"
קלינאי/ת תקשורת,מרכז רפואי מאיר,המרכז הרפואי מאיר,2025-12-09,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=48648,קלינאות תקשורת,,"למרכז הרפואי מאיר דרוש/ה קלינאי/ת תקשורת למכון להתפתחות הילד - 50% משרה תיאור התפקיד: ביצוע הערכה אבחונית לילדים, לנוער ולמבוגרים המופנים ע""י מחלקות ביה""ח וע""י הקהילה בתחומי שפה, דיבור ושמיעה בתחום שפה ודיבור: הערכת הפרעות שפה, דיבור ותקשורת התפתחותיות ונרכשות, שיבושי היגוי ובעיות פונקציונליות ואורגניות קביעת תוכנית טיפול, או הצעת הערכה וההמלצה לממונה לתוכנית טיפול, כולל מסגרת טיפול מומלצת, בהתאם לסוג הליקוי ביצוע טיפולי שפה, דיבור ותקשורת בהתאם ביצוע תפקידים נוספים, בתחום המקצועי, לפי הוראות הממונה דרישות התפקיד: השכלה אקדמית (תואר ראשון) בקלינאות תקשורת רישיון עיסוק במקצוע (משרד הבריאות) ידיעת השפה העברית על בורייה ידיעת השפה האנגלית כדי קריאת ספרות מקצועית כושר הבעה בכתב ובעל פה יכולת עבודה בצוות * תינתן עדיפות למועמדים/ות עם מוגבלויות"
מרפא/ה בעיסוק להתפתחות הילד,מחוז דן פתח תקווה,"אור יהודה, פתח תקווה, אלעד",2025-12-09,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=46586,ריפוי בעיסוק,,"דרוש/ה מרפא/ה בעיסוק ליחידה להתפתחות הילד 50% משרה תיאור התפקיד: אבחון, הערכה וקביעת תוכנית התערבות מקצועית למטופל, ייעוץ והדרכה למטופל ולמשפחתו שותפות פעילה בצוותים רב מקצועיים בבית החולים ובמוסדות נוספים של כללית הכשרה ופיתוח מקצועי ועדכני השתתפות בישיבות צוות ובקבוצות ללמידת עמיתים אפשרות להשתתפות בקבוצות מחקר בריפוי בעיסוק ובמגוון תחומים ברפואה אפשרות להשתתפות בצוותים חוצי ארגון, העוסקים בפיתוח תכניות התערבות חדשניות דרישות התפקיד תואר ראשון (לפחות) בריפוי בעיסוק תעודת מרפא/ה בעיסוק מטעם משרד הבריאות שליטה מלאה בעברית ושליטה באנגלית כדי קריאת ספרות מקצועית רלוונטית יחסי אנוש טובים, יכולת עבודה בצוות יוזמה ופרו-אקטיביות ללמידה ולעשייה מקצועית *תינתן עדיפות למועמדים/ות עם מוגבלויות"
מטפלים/ות ליחידה לאבחון וטיפול באוטיזם,מחוז דרום,באר שבע,2025-12-04,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=48639,ריפוי בעיסוק,,"מחפשים מקום עם משמעות, לגדול בו מקצועית? מקומכם איתנו! ליחידה לאבחון וטיפול באוטיזם בב""ש דרושים/ות : קלינאי/ת תקשורת, מרפא/ה בעיסוק, עובד/ת סוציאלית, פסיכולוג/ית למה להצטרף אלינו? הזדמנות לעבודה בצוות רב מקצועי הדרכה והכשרה מקצועית אפשרויות שילוב צורות העסקה לקחת חלק במחקרים פורצי דרך עבודה מרובת משמעות עם משפחות וילדים השתלבות בתפקיד מתפתח מהקמה של צוות חדש, מקצועי ומשפיע דרישות התפקיד: תואר ראשון ורשיון במקצוע הרלוונטי ניסיון- יתרון *תינתן עדיפות למועמדים/ות עם מוגבלויות"
עובד/ת אחזקה גזים רפואיים,מרכז שניידר לרפואת ילדים בישראל,פתח תקוה,2025-12-04,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=48632,אחזקה ולוגיסטיקה,,"למרכז הרפואי שניידר דרוש/ה עובד/ת אחזקה גזים רפואיים משרה מלאה: ימים א-ה בין השעות 7:00-15:00, נכונות לשעות נוספות, תורנויות וכוננויות תיאור התפקיד: תחזוקת גזים רפואיים כוללת התקנה, בדיקה, אחזקה ותפעול של מערכות גזים רפואיים בהתאם לנוהלי משרד הבריאו ת הבטחת אספקה רציפה ואמינה של גזים, איכות וטוהר הגזים בדיקות שוטפות, תחזוקה מונעת ותיקון תקלות במערכות הגזים הרפואיים (כגון חמצן, אוויר רפואי, ואקום ועוד) הקפדה על כללי בטיחות, עבודה עם גזים רפואיים, והיכרות עם מערכות התראת גזים תחזוקה של מערכות אלקטרומכניות פיקוח על עבודות קבלניות בתחום מעבר הכשרה והסמכה כפי שמחייב משרד הבריאות דרישות התפקיד: הנדסאי/ת מכונות/חשמל - חובה רישיון חשמלאי/ת בתוקף - יתרון יכולת למידה ועבודה תחת לחץ בעל כישורים טכניים והבנה מכנית תודעת שירות ויחסי אנוש מעולים ידע וניסיון תחזוקה במוסדות רפואיים - יתרון *תינתן עדיפות למועמדים/ות עם מוגבלויות"
מזכיר/ה למינהלת,מחוז שרון שומרון,רעננה,2025-12-02,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=48626,מנהל ומטה,,"למינהלת שרון ברעננה דרוש/ה מזכיר/ה בין השעות 8:00-12:00 : תיאור התפקיד : הכנה חומרים לפגישות לפי בקשת מנהלים אחריות על נראות המנהלת הכנת ישיבות מנהלת /מנהלי תחומים ניהול יומנים ניהול וארגון העבודה המשרדית מעקב אחר משימות ופרוייקטים וויסות הפונים לגורמים המתאימים בארגון ריכוז והכנת חומר מגוון לפי דרישת המנהל עריכה וסגנון מכתבים ביצוע מעקבים לאחר ביצוע הוראות טיפול בדואר המשרד תיוק התכתובת עפ""י סדרי משרד תקינים קשר טלפוני עם גורמי חוץ ופנים שונים ביצוע מטלות משרדיות שונות עפ""י דרישת והנחיית הממונה דרישות התפקיד : שליטה מצוינת בכל תוכנות office השכלה תיכונית - תעודת בגרות דייקנות ויכולת מעקב אחרי משימות שירותיות * תינתן עדיפות למועמדים/ות עם מוגבלויות"
רוקחים/ות ורוקחים/ות אחראיים/ות,מחוז תל אביב יפו,"חולון, בת ים",2025-12-02,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=42407,רוקחות,,"רוצה להצטרף לבית מרקחת שהוא משפחה? לבתי מרקחת בחולון ובת ים, דרושים/ות רוקחים/ות תיאור התפקיד : ניפוק תרופות על פי מרשמים הניתנים על ידי הרופאים גביית תשלום עבור תרופות בהתאם לנהלים ביצוע ייעוץ רוקחי בדלפק ביצוע הדרכה רוקחית בפגישה פרטנית עם הלקוח ייעוץ ללקוחות בבחירת תרופות O.T.C והדרכתם לגבי השימוש בהן סיוע בארגון הלוגיסטי של בית המרקחת, אחסון וסידור תרופות על פי הכללים, סידור מדפים חיצוניים, תמחור ומענה טלפוני היכרות ועמידה בדרישות משרד הבריאות בהתנהלות בית המרקחת תיתכן החלפת הרוקח האחראי במטלות מרפאתיות כגון: ישיבות צוות או פרויקטים מרפאתיים אחרים השתתפות בפרויקטים שהמרפאה מובילה בהתאם להחלטת הרוקח האחראי ביצוע מטלות נוספות בהתאם להנחיות הממונה דרישות התפקיד: השכלה אקדמית (תואר ראשון) ברוקחות רישיון עיסוק ברוקחות (משרד הבריאות) ידע מקצועי נרחב. יכולת להשתמש בספרות מקצועית כדי למידה ומתן ייעוץ ידיעת השפה העברית על בורייה ידיעת השפה האנגלית כדי קריאת ספרות מקצועית יכולת עבודה בצוות יחסי אנוש טובים תודעת שירות אפשרות למשרה מלאה או חלקית תנאים מעולים *תינתן עדיפות למועמדים/ות עם מוגבלויות"
רוקח/ת מחלקתי/ת,מרכז רפואי מאיר,מרכז רפואי מאיר - כפר סבא,2025-12-02,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=44837,רוקחות,,"דרוש/ה רוקח/ת מחלקתי/ת למשרה זמנית תיאור התפקיד: קביעה ועדכון תקן התרופות המחלקתי בהתאם לצרכים הרפואיים המשתנים בדיקת גיליונות טיפול של מאושפזים מתן מידע וייעוץ תרופתי לצוות הרפואי פעילות לשיפור בטיחות הטיפול התרופתי במחלקה ניפוק תרופות ליחידות באופן סדיר, בהתאם לתקן שנקבע רקיחת תרופות מיוחדות לפי צרכי היחידות עריכת ביקורות מלאי והבטחת הימצאות מלאי ברמה סבירה בכל עת ווידוא אחסון הולם של התרופות ביחידות, בהתאם לקריטריונים המקצועיים שנקבעו אחריות לריענון התרופות ביחידות הדרכה מקצועית שוטפת לסגל ביחידות הדרכת מטופלים במידת הצורך ביצוע כל הפעילויות של רוקח מילוי תפקידים נוספים בתחום המקצועי לפי הוראות הממונה דרישות התפקיד: השכלה אקדמית (תואר ראשון) ברוקחות רישיון ישראלי לעיסוק ברוקחות (רוקח/ת מדופלם/ת) הכרת פרסומים מקצועיים עדכניים במקצוע ידיעת השפה העברית על בוריה ידיעת השפה האנגלית כדי קריאת ספרות מקצועית יחסי אנוש טובים יכולת עבודה בצוות יכולת הדרכה *תינתן עדיפות למועמדים/ות עם מוגבלויות"
עובד/ת מעבדה,מרכז רפואי מאיר,כפר סבא - מרכז רפואי מאיר,2025-12-02,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=47238,מעבדות רפואיות,,"תיאור התפקיד: קליטת דגימות מהגורמים המפנים, רישום, סיווג וטיפול בהן הפעלת מערכת אבטחת איכות וביקורת טיב המקובלת במעבדה כחלק משגרת העבודה ניהול רישום שוטף במהלך הבדיקה של המדדים הנקבעים, הפנית תשומת לבו של הממונה לתוצאות חריגות ופעילות על פי הנחיותיו עיבוד נתוני בדיקות החולה לצד נתוני מערכת ביקורת טיב והעברתם לממונה לאישור רישום תוצאות הבדיקה בספרי המעבדה והפצתם לגורם המפנה סיוע בעריכת מחקרים וסקרים ביצוע מטלות נוספות בתחום המקצועי, בהתאם להוראות הממונה דרישות התפקיד: תואר ראשון או שני במדעי החיים, מדעי הרפואה או מדעי המעבדה הרפואית - חובה. רצוי תואר שלישי ( Ph.D. ) תעודת עובד מעבדה רפואית אקדמאי, מטעם משרד הבריאות ידיעת השפה העברית על בורייה ידיעת השפה האנגלית כדי קריאת ספרות מקצועית ותקשורת בכתב ובע""פ *תינתן עדיפות למועמדים/ות עם מוגבלויות"
דימותן/ית רפואי/ת,מרכז רפואי מאיר,מרכז רפואי מאיר כפר סבא,2025-12-02,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=47240,רנטגן ודימות רפואית,,"תיאור התפקיד: ביצוע פעולות דימות שונות בהתאם לצרכים הרפואיים הכנת הנבדק והמכשור לביצוע הפרוצדורה, בהתאם לצורך עיבוד נתוני הפרוצדורה במערכת הדיגיטלית והעברתם לארכיון PACS דיווח על ביצוע הבדיקה במערכת RIS ביצוע בדיקות שגרתיות למכשור, הבטחת תקינותו ופעילותו השוטפת, וטיפול בתקלות קיום קשר עם מטופלים ובני משפחותיהם, מתן הסבר על הפרוצדורה השתתפות בכנסים מקצועיים ובימי עיון בתחום הדימות השתתפות בצוות רב מקצועי וייצוג התחום מול בעלי מקצוע אחרים דרישות התפקיד : תואר ראשון בדימות רפואית או סיום לימודי הסבה לדימותנות במקום הכשרה מוכר לימודי רנטגנאות ודימות - במסגרת לימודי התואר הכרת השימוש במערכות מידע ממוחשבות שליטה מלאה בעברית, ושליטה באנגלית כדי קריאת חומר מקצועי ניסיון בתחומי מקצוע נוספים (כולל התנסות במסגרת לימודי התואר) - יתרון יחסי אנוש טובים יכולת עבודה בצוות גישה שירותית ואנושית למטופל *תינתן עדיפות למועמדים/ות עם מוגבלויות"
תורנ/ית חוץ למעבדה דחופה,מרכז רפואי מאיר,מרכז רפואי מאיר - כפר סבא,2025-12-02,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=47236,מעבדות רפואיות,,"תיאור התפקיד: קליטת דגימות מהגורמים המפנים, רישום, סיווג וטיפול בהן ביצוע הבדיקות הנדרשות ברמה מקצועית נאותה ועל פי נהלי המעבדה הפעלת מערכת אבטחת איכות וביקורת טיב המקובלת במעבדה כחלק משגרת העבודה ניהול רישום שוטף, במהלך הבדיקה של המדדים הנקבעים, הפנית תשומת הלב של הממונה לתוצאות חריגות ופעילות על פי הנחיותיו עיבוד נתוני בדיקות החולה לצד נתוני מערכת ביקורת טיב והעברתם לממונה לאישור רישום תוצאות הבדיקה בספרי המעבדה ומפיצם לגורם המפנה סיוע בעריכת מחקרים וסקרים ביצוע מטלות נוספות בתחום המקצועי, בהתאם להוראות הממונה דרישות התפקיד: בעל/ת תואר ראשון או שני במדעי החיים או במדעי הרפואה תעודת הכרה ממשרד הבריאות כעובד מעבדה - חובה ! ידיעת השפה העברית על בוריה. השפה האנגלית ברמה טובה כושר ביטוי בכתב ובעל-פה דייקנות, סדר, ארגון יחסי אנוש טובים ויכולת עבודה בצוות לעיתים תחת תנאי לחץ *תינתן עדיפות למועמדים/ות עם מוגבלויות"
אורטופטיסט/ית,מרכז רפואי מאיר,מרכז רפואי מאיר - כפר סבא,2025-12-02,https://jobs.clalitapps.co.il/clalit/index.html?ci=0&positionId=48239,טכנולוגיות רפואיות,,"למרכז הרפואי מאיר דרוש/ה אורטופטיסט/ית - מרפאת ילדים - עיניים ופזילה (משרה חלקית) תיאור התפקיד: ביצוע בדיקות וטיפול בילדים ומבוגרים בנושאי הפרעות ראיה שונות, בפיקוח רופא עיניים ועפ""י הנחייתו ביצוע בדיקות לאבחון בעיות בראיה כגון: בדיקות לראיה כפולה איתור ומדידה של שרירים פגומים, בדיקת שדות ראיה, פזילה, עין עצלה וליקויים הנובעים ממחלות או תאונות עפ""י הנחיות הרופא שותפות במתן המלצות באשר לסוגי הטפול הדרוש, כולל אחר ניתוח למטופלים עפ""י הנחיות ניפוק מרשם למשקפיים לאישורו של רופא העיניים המפנה הפעלת ציוד אורטופטיקה מעקב אחר פעילותו התקינה וביצוע עבודות אחזקה ותיקונים של הציוד עפ""י הצורך קשרים עם גורמים מקצועיים בביה""ח לעדכון ותיאום הדדיים ביצוע תפקידים נוספים בתחום המקצועי, עפ""י הנחיות הממונה דרישות התפקיד: השכלה על תיכונית במכללה לאופטומטריה אורטופטיסט/ית בעל/ת תעודת סיום לימודי אורטופטיקה רישיון ישראלי לעיסוק באופטומטריה מטעם משרד הבריאות ידיעת השפה העברית על בוריה ידיעת שפה לועזית כדי קריאת ספרות מקצועית *תינתן עדיפות למועמדים/ות עם מוגבלויות"
